"Indicator","Time","Value (USD/IRR)"
"Currency","2008/05/23",9140.00
"Currency","2008/05/22",9144.00
"Currency","2008/05/21",9275.00
"Currency","2008/05/20",9225.00
"Currency","2008/05/19",9225.00
"Currency","2008/05/16",9250.00
"Currency","2008/05/15",9275.00
"Currency","2008/05/14",9273.00
"Currency","2008/05/13",9275.00
"Currency","2008/05/12",9275.00
"Currency","2008/05/09",9310.00
"Currency","2008/05/08",9255.00
"Currency","2008/05/07",9265.00
"Currency","2008/05/06",9230.00
"Currency","2008/05/05",9265.00
"Currency","2008/05/02",9175.00
"Currency","2008/05/01",9211.50
"Currency","2008/04/30",9211.50
"Currency","2008/04/29",9179.00
"Currency","2008/04/28",9175.00
"Currency","2008/04/25",8978.00
"Currency","2008/04/24",8980.00
"Currency","2008/04/23",8980.00
"Currency","2008/04/22",8986.50
"Currency","2008/04/21",9052.50
"Currency","2008/04/18",8970.00
"Currency","2008/04/17",8970.00
"Currency","2008/04/16",9058.00
"Currency","2008/04/15",9056.50
"Currency","2008/04/14",9056.50
"Currency","2008/04/11",9055.00
"Currency","2008/04/10",9055.00
"Currency","2008/04/09",9053.50
"Currency","2008/04/08",9008.50
"Currency","2008/04/07",9060.00
"Currency","2008/04/04",9165.00
"Currency","2008/04/03",9165.00
"Currency","2008/04/02",9160.00
"Currency","2008/04/01",9165.00
"Currency","2008/03/31",9105.00
"Currency","2008/03/28",9105.00
"Currency","2008/03/27",9105.00
"Currency","2008/03/26",9040.00
"Currency","2008/03/25",9045.00
"Currency","2008/03/24",9046.00
"Currency","2008/03/21",9046.00
"Currency","2008/03/20",9046.00
"Currency","2008/03/19",9046.00
"Currency","2008/03/18",9047.50
"Currency","2008/03/17",9070.00
"Currency","2008/03/14",9152.50
"Currency","2008/03/13",9152.50
"Currency","2008/03/12",9152.50
"Currency","2008/03/11",9130.00
"Currency","2008/03/10",9130.00
"Currency","2008/03/07",9182.50
"Currency","2008/03/06",9182.50
"Currency","2008/03/05",9243.00
"Currency","2008/03/04",9242.50
"Currency","2008/03/03",9315.00
"Currency","2008/02/29",9315.00
"Currency","2008/02/28",9317.50
"Currency","2008/02/27",9272.50
"Currency","2008/02/26",9342.50
"Currency","2008/02/25",9350.50
"Currency","2008/02/22",9350.50
"Currency","2008/02/21",9343.50
"Currency","2008/02/20",9343.50
"Currency","2008/02/19",9348.00
"Currency","2008/02/18",9349.50
"Currency","2008/02/15",9388.50
"Currency","2008/02/14",9380.00
"Currency","2008/02/13",9380.50
"Currency","2008/02/12",9400.00
"Currency","2008/02/11",9365.00
"Currency","2008/02/08",9365.00
"Currency","2008/02/07",9270.00
"Currency","2008/02/06",9270.00
"Currency","2008/02/05",9270.00
"Currency","2008/02/04",9275.50
"Currency","2008/02/01",9242.50
"Currency","2008/01/31",9242.50
"Currency","2008/01/30",9265.00
"Currency","2008/01/29",9266.50
"Currency","2008/01/28",9306.50
"Currency","2008/01/25",9337.50
"Currency","2008/01/24",9360.00
"Currency","2008/01/23",9255.00
"Currency","2008/01/22",9360.50
"Currency","2008/01/21",9235.00
"Currency","2008/01/18",9234.00
"Currency","2008/01/17",9235.00
"Currency","2008/01/16",9235.00
"Currency","2008/01/15",9235.00
"Currency","2008/01/14",9275.00
"Currency","2008/01/11",9275.50
"Currency","2008/01/10",9275.50
"Currency","2008/01/09",9275.50
"Currency","2008/01/08",9275.50
"Currency","2008/01/07",9275.50
"Currency","2008/01/04",9333.00
"Currency","2008/01/03",9332.00
"Currency","2008/01/02",9333.00
"Currency","2008/01/01",9333.00
"Currency","2007/12/31",9333.00
"Currency","2007/12/28",9332.00
"Currency","2007/12/27",9332.00
"Currency","2007/12/26",9333.00
"Currency","2007/12/25",9332.00
"Currency","2007/12/24",9332.00
"Currency","2007/12/21",9333.00
"Currency","2007/12/20",9333.00
"Currency","2007/12/19",9332.00
"Currency","2007/12/18",9332.00
"Currency","2007/12/17",9332.00
"Currency","2007/12/14",9331.00
"Currency","2007/12/13",9331.00
"Currency","2007/12/12",9332.00
"Currency","2007/12/11",9332.00
"Currency","2007/12/10",9333.00
"Currency","2007/12/07",9332.00
"Currency","2007/12/06",9333.00
"Currency","2007/12/05",9332.00
"Currency","2007/12/04",9332.00
"Currency","2007/12/03",9333.00
"Currency","2007/11/30",9333.00
"Currency","2007/11/29",9332.00
"Currency","2007/11/28",9332.00
"Currency","2007/11/27",9332.00
"Currency","2007/11/26",9332.00
"Currency","2007/11/23",9332.00
"Currency","2007/11/22",9332.00
"Currency","2007/11/21",9332.00
"Currency","2007/11/20",9330.00
"Currency","2007/11/19",9330.00
"Currency","2007/11/16",9334.00
"Currency","2007/11/15",9330.00
"Currency","2007/11/14",9330.00
"Currency","2007/11/13",9330.00
"Currency","2007/11/12",9330.00
"Currency","2007/11/09",9334.00
"Currency","2007/11/08",9334.00
"Currency","2007/11/07",9334.00
"Currency","2007/11/06",9329.00
"Currency","2007/11/05",9334.00
"Currency","2007/11/02",9320.00
"Currency","2007/11/01",9320.00
"Currency","2007/10/31",9319.00
"Currency","2007/10/30",9320.00
"Currency","2007/10/29",9320.00
"Currency","2007/10/26",9330.00
"Currency","2007/10/25",9325.00
"Currency","2007/10/24",9325.00
"Currency","2007/10/23",9325.00
"Currency","2007/10/22",9329.00
"Currency","2007/10/19",9325.00
"Currency","2007/10/18",9325.00
"Currency","2007/10/17",9325.00
"Currency","2007/10/16",9325.00
"Currency","2007/10/15",9325.00
"Currency","2007/10/12",9315.00
"Currency","2007/10/11",9325.00
"Currency","2007/10/10",9325.00
"Currency","2007/10/09",9325.00
"Currency","2007/10/08",9309.00
"Currency","2007/10/05",9309.00
"Currency","2007/10/04",9309.00
"Currency","2007/10/03",9310.00
"Currency","2007/10/02",9310.00
"Currency","2007/10/01",9310.00
"Currency","2007/09/28",9310.00
"Currency","2007/09/27",9313.50
"Currency","2007/09/26",9310.00
"Currency","2007/09/25",9311.50
"Currency","2007/09/24",9310.00
"Currency","2007/09/21",9310.00
"Currency","2007/09/20",9310.00
"Currency","2007/09/19",9319.50
"Currency","2007/09/18",9318.50
"Currency","2007/09/17",9319.50
"Currency","2007/09/14",9318.50
"Currency","2007/09/13",9317.50
"Currency","2007/09/12",9310.00
"Currency","2007/09/11",9318.00
"Currency","2007/09/10",9315.00
"Currency","2007/09/07",9318.00
"Currency","2007/09/06",9317.00
"Currency","2007/09/05",9318.00
"Currency","2007/09/04",9309.00
"Currency","2007/09/03",9317.50
"Currency","2007/08/31",9317.50
"Currency","2007/08/30",9258.00
"Currency","2007/08/29",9258.00
"Currency","2007/08/28",9258.00
"Currency","2007/08/27",9258.00
"Currency","2007/08/24",9257.00
"Currency","2007/08/23",9257.00
"Currency","2007/08/22",9259.00
"Currency","2007/08/21",9260.00
"Currency","2007/08/20",9270.00
"Currency","2007/08/17",9270.00
"Currency","2007/08/16",9270.00
"Currency","2007/08/15",9270.00
"Currency","2007/08/14",9270.00
"Currency","2007/08/13",9272.00
"Currency","2007/08/10",9270.00
"Currency","2007/08/09",9270.00
"Currency","2007/08/08",9270.00
"Currency","2007/08/07",9270.00
"Currency","2007/08/06",9270.00
"Currency","2007/08/03",9272.00
"Currency","2007/08/02",9272.00
"Currency","2007/08/01",9270.00
"Currency","2007/07/31",9270.00
"Currency","2007/07/30",9271.00
"Currency","2007/07/27",9270.00
"Currency","2007/07/26",9270.00
"Currency","2007/07/25",9270.00
"Currency","2007/07/24",9275.00
"Currency","2007/07/23",9270.00
"Currency","2007/07/20",9270.00
"Currency","2007/07/19",9277.00
"Currency","2007/07/18",9280.00
"Currency","2007/07/17",9275.00
"Currency","2007/07/16",9275.00
"Currency","2007/07/13",9275.00
"Currency","2007/07/12",9275.00
"Currency","2007/07/11",9282.00
"Currency","2007/07/10",9280.00
"Currency","2007/07/09",9280.00
"Currency","2007/07/06",9277.00
"Currency","2007/07/05",9278.00
"Currency","2007/07/04",9276.00
"Currency","2007/07/03",9276.00
"Currency","2007/07/02",9275.00
"Currency","2007/06/29",9275.00
"Currency","2007/06/28",9276.00
"Currency","2007/06/27",9275.00
"Currency","2007/06/26",9276.00
"Currency","2007/06/25",9276.00
"Currency","2007/06/22",9276.00
"Currency","2007/06/21",9275.00
"Currency","2007/06/20",9276.00
"Currency","2007/06/19",9275.00
"Currency","2007/06/18",9276.00
"Currency","2007/06/15",9276.00
"Currency","2007/06/14",9275.00
"Currency","2007/06/13",9255.00
"Currency","2007/06/12",9255.00
"Currency","2007/06/11",9256.00
"Currency","2007/06/08",9255.00
"Currency","2007/06/07",9256.00
"Currency","2007/06/06",9255.00
"Currency","2007/06/05",9255.00
"Currency","2007/06/04",9256.00
"Currency","2007/06/01",9256.00
"Currency","2007/05/31",9256.00
"Currency","2007/05/30",9255.00
"Currency","2007/05/29",9255.00
"Currency","2007/05/28",9256.00
"Currency","2007/05/25",9256.00
"Currency","2007/05/24",9255.00
"Currency","2007/05/23",9256.00
"Currency","2007/05/22",9256.00
"Currency","2007/05/21",9256.00
"Currency","2007/05/18",9256.00
"Currency","2007/05/17",9255.00
"Currency","2007/05/16",9256.00
"Currency","2007/05/15",9256.00
"Currency","2007/05/14",9256.00
"Currency","2007/05/11",9256.00
"Currency","2007/05/10",9255.00
"Currency","2007/05/09",9255.00
"Currency","2007/05/08",9256.00
"Currency","2007/05/07",9256.00
"Currency","2007/05/04",9255.00
"Currency","2007/05/03",9255.00
"Currency","2007/05/02",9255.00
"Currency","2007/05/01",9256.00
"Currency","2007/04/30",9231.00
"Currency","2007/04/27",9256.00
"Currency","2007/04/26",9256.00
"Currency","2007/04/25",9256.00
"Currency","2007/04/24",9255.00
"Currency","2007/04/23",9255.00
"Currency","2007/04/20",9255.00
"Currency","2007/04/19",9245.00
"Currency","2007/04/18",9245.00
"Currency","2007/04/17",9245.00
"Currency","2007/04/16",9244.00
"Currency","2007/04/13",9231.00
"Currency","2007/04/12",9245.00
"Currency","2007/04/11",9245.00
"Currency","2007/04/10",9245.00
"Currency","2007/04/09",9247.00
"Currency","2007/04/06",9245.00
"Currency","2007/04/05",9245.00
"Currency","2007/04/04",9243.50
"Currency","2007/04/03",9243.00
"Currency","2007/04/02",9245.00
"Currency","2007/03/30",9245.00
"Currency","2007/03/29",9245.00
"Currency","2007/03/28",9245.00
"Currency","2007/03/27",9245.00
"Currency","2007/03/26",9245.00
"Currency","2007/03/23",9245.00
"Currency","2007/03/22",9245.00
"Currency","2007/03/21",9242.00
"Currency","2007/03/20",9242.00
"Currency","2007/03/19",9240.00
"Currency","2007/03/16",9242.00
"Currency","2007/03/15",9242.00
"Currency","2007/03/14",9240.00
"Currency","2007/03/13",9242.00
"Currency","2007/03/12",9240.00
"Currency","2007/03/09",9242.00
"Currency","2007/03/08",9242.00
"Currency","2007/03/07",9240.00
"Currency","2007/03/06",9238.00
"Currency","2007/03/05",9242.00
"Currency","2007/03/02",9240.00
"Currency","2007/03/01",9242.00
"Currency","2007/02/28",9240.00
"Currency","2007/02/27",9242.00
"Currency","2007/02/26",9241.00
"Currency","2007/02/23",9240.00
"Currency","2007/02/22",9240.00
"Currency","2007/02/21",9242.00
"Currency","2007/02/20",9240.00
"Currency","2007/02/19",9240.00
"Currency","2007/02/16",9240.00
"Currency","2007/02/15",9231.00
"Currency","2007/02/14",9240.00
"Currency","2007/02/13",9241.00
"Currency","2007/02/12",9241.00
"Currency","2007/02/09",9241.00
"Currency","2007/02/08",9240.00
"Currency","2007/02/07",9240.00
"Currency","2007/02/06",9240.00
"Currency","2007/02/05",9239.00
"Currency","2007/02/02",9230.50
"Currency","2007/02/01",9230.50
"Currency","2007/01/31",9231.00
"Currency","2007/01/30",9231.00
"Currency","2007/01/29",9231.00
"Currency","2007/01/26",9230.00
"Currency","2007/01/25",9230.00
"Currency","2007/01/24",9230.00
"Currency","2007/01/23",9230.00
"Currency","2007/01/22",9231.00
"Currency","2007/01/19",9230.00
"Currency","2007/01/18",9230.00
"Currency","2007/01/17",9230.00
"Currency","2007/01/16",9231.00
"Currency","2007/01/15",9231.00
"Currency","2007/01/12",9230.00
"Currency","2007/01/11",9230.00
"Currency","2007/01/10",9230.00
"Currency","2007/01/09",9231.00
"Currency","2007/01/08",9231.00
"Currency","2007/01/05",9231.00
"Currency","2007/01/04",9230.00
"Currency","2007/01/03",9231.00
"Currency","2007/01/02",9231.00
"Currency","2007/01/01",9231.00
"Currency","2006/12/29",9230.00
"Currency","2006/12/28",9159.00
"Currency","2006/12/27",9231.00
"Currency","2006/12/26",9230.00
"Currency","2006/12/25",9230.00
"Currency","2006/12/22",9230.00
"Currency","2006/12/21",9231.00
"Currency","2006/12/20",9231.00
"Currency","2006/12/19",9230.00
"Currency","2006/12/18",9230.00
"Currency","2006/12/15",9231.00
"Currency","2006/12/14",9230.00
"Currency","2006/12/13",9230.00
"Currency","2006/12/12",9230.00
"Currency","2006/12/11",9231.00
"Currency","2006/12/08",9230.00
"Currency","2006/12/07",9230.00
"Currency","2006/12/06",9230.00
"Currency","2006/12/05",9230.00
"Currency","2006/12/04",9230.00
"Currency","2006/12/01",9230.00
"Currency","2006/11/30",9229.00
"Currency","2006/11/29",9229.00
"Currency","2006/11/28",9229.00
"Currency","2006/11/27",9233.00
"Currency","2006/11/24",9233.00
"Currency","2006/11/23",9233.00
"Currency","2006/11/22",9233.00
"Currency","2006/11/21",9232.00
"Currency","2006/11/20",9232.00
"Currency","2006/11/17",9233.00
"Currency","2006/11/16",9159.00
"Currency","2006/11/15",9232.00
"Currency","2006/11/14",9159.00
"Currency","2006/11/13",9230.00
"Currency","2006/11/10",9225.00
"Currency","2006/11/09",9159.00
"Currency","2006/11/08",9223.00
"Currency","2006/11/07",9223.00
"Currency","2006/11/06",9221.00
"Currency","2006/11/03",9221.00
"Currency","2006/11/02",9222.00
"Currency","2006/11/01",9222.00
"Currency","2006/10/31",9221.00
"Currency","2006/10/30",9222.00
"Currency","2006/10/27",9222.00
"Currency","2006/10/26",9221.00
"Currency","2006/10/25",9221.00
"Currency","2006/10/24",9221.00
"Currency","2006/10/23",9221.00
"Currency","2006/10/20",9221.00
"Currency","2006/10/19",9222.00
"Currency","2006/10/18",9221.00
"Currency","2006/10/17",9221.00
"Currency","2006/10/16",9221.00
"Currency","2006/10/13",9220.00
"Currency","2006/10/12",9220.00
"Currency","2006/10/11",9220.00
"Currency","2006/10/10",9159.00
"Currency","2006/10/09",9159.00
"Currency","2006/10/06",9159.00
"Currency","2006/10/05",9217.00
"Currency","2006/10/04",9217.00
"Currency","2006/10/03",9217.00
"Currency","2006/10/02",9217.00
"Currency","2006/09/29",9220.00
"Currency","2006/09/28",9215.00
"Currency","2006/09/27",9225.00
"Currency","2006/09/26",9219.00
"Currency","2006/09/25",9226.00
"Currency","2006/09/22",9159.00
"Currency","2006/09/21",9214.00
"Currency","2006/09/20",9159.00
"Currency","2006/09/19",9159.00
"Currency","2006/09/18",9159.00
"Currency","2006/09/15",9192.00
"Currency","2006/09/14",9192.00
"Currency","2006/09/13",9192.00
"Currency","2006/09/12",9192.00
"Currency","2006/09/11",9191.00
"Currency","2006/09/08",9192.00
"Currency","2006/09/07",9191.50
"Currency","2006/09/06",9190.50
"Currency","2006/09/05",9191.00
"Currency","2006/09/04",9189.00
"Currency","2006/09/01",9189.00
"Currency","2006/08/31",9189.00
"Currency","2006/08/30",9189.00
"Currency","2006/08/29",9189.00
"Currency","2006/08/28",9188.00
"Currency","2006/08/25",9188.00
"Currency","2006/08/24",9188.00
"Currency","2006/08/23",9171.00
"Currency","2006/08/22",9171.00
"Currency","2006/08/21",9171.00
"Currency","2006/08/18",9171.00
"Currency","2006/08/17",9171.00
"Currency","2006/08/16",9171.00
"Currency","2006/08/15",9171.00
"Currency","2006/08/14",9171.00
"Currency","2006/08/11",9172.00
"Currency","2006/08/10",9172.00
"Currency","2006/08/09",9159.00
"Currency","2006/08/08",9172.00
"Currency","2006/08/07",9172.00
"Currency","2006/08/04",9172.00
"Currency","2006/08/03",9172.00
"Currency","2006/08/02",9172.00
"Currency","2006/08/01",9172.00
"Currency","2006/07/31",9172.00
"Currency","2006/07/28",9172.00
"Currency","2006/07/27",9159.00
"Currency","2006/07/26",9171.00
"Currency","2006/07/25",9171.50
"Currency","2006/07/24",9172.00
"Currency","2006/07/21",9165.00
"Currency","2006/07/20",9165.00
"Currency","2006/07/19",9165.00
"Currency","2006/07/18",9165.00
"Currency","2006/07/17",9165.00
"Currency","2006/07/14",9165.00
"Currency","2006/07/13",9165.00
"Currency","2006/07/12",9165.00
"Currency","2006/07/11",9165.00
"Currency","2006/07/10",9165.00
"Currency","2006/07/07",9165.00
"Currency","2006/07/06",9165.00
"Currency","2006/07/05",9165.00
"Currency","2006/07/04",9165.00
"Currency","2006/07/03",9165.00
"Currency","2006/06/30",9165.00
"Currency","2006/06/29",9165.00
"Currency","2006/06/28",9165.00
"Currency","2006/06/27",9166.50
"Currency","2006/06/26",9165.00
"Currency","2006/06/23",9166.50
"Currency","2006/06/22",9165.00
"Currency","2006/06/21",9166.50
"Currency","2006/06/20",9166.50
"Currency","2006/06/19",9166.50
"Currency","2006/06/16",9166.50
"Currency","2006/06/15",9160.00
"Currency","2006/06/14",9161.00
"Currency","2006/06/13",9161.00
"Currency","2006/06/12",9160.00
"Currency","2006/06/09",9160.00
"Currency","2006/06/08",9160.00
"Currency","2006/06/07",9160.00
"Currency","2006/06/06",9162.00
"Currency","2006/06/05",9162.00
"Currency","2006/06/02",9159.00
"Currency","2006/06/01",9160.00
"Currency","2006/05/31",9155.00
"Currency","2006/05/30",9155.00
"Currency","2006/05/29",9151.00
"Currency","2006/05/26",9151.00
"Currency","2006/05/25",9151.00
"Currency","2006/05/24",9152.00
"Currency","2006/05/23",9152.00
"Currency","2006/05/22",9152.00
"Currency","2006/05/19",9153.00
"Currency","2006/05/18",9150.00
"Currency","2006/05/17",9153.00
"Currency","2006/05/16",9151.00
"Currency","2006/05/15",9152.00
"Currency","2006/05/12",9151.50
"Currency","2006/05/11",9151.00
"Currency","2006/05/10",9149.00
"Currency","2006/05/09",9148.00
"Currency","2006/05/08",9147.00
"Currency","2006/05/05",9147.00
"Currency","2006/05/04",9147.50
"Currency","2006/05/03",9141.00
"Currency","2006/05/02",9142.00
"Currency","2006/05/01",9143.00
"Currency","2006/04/28",9143.00
"Currency","2006/04/27",9139.50
"Currency","2006/04/26",9137.50
"Currency","2006/04/25",9140.00
"Currency","2006/04/24",9137.50
"Currency","2006/04/21",9138.50
"Currency","2006/04/20",9132.50
"Currency","2006/04/19",9135.00
"Currency","2006/04/18",9132.50
"Currency","2006/04/17",9135.50
"Currency","2006/04/14",9135.50
"Currency","2006/04/13",9135.50
"Currency","2006/04/12",9135.50
"Currency","2006/04/11",9137.50
"Currency","2006/04/10",9137.00
"Currency","2006/04/07",9140.00
"Currency","2006/04/06",9142.50
"Currency","2006/04/05",9141.50
"Currency","2006/04/04",9140.50
"Currency","2006/04/03",9140.50
"Currency","2006/03/31",9135.00
"Currency","2006/03/30",9134.50
"Currency","2006/03/29",9136.50
"Currency","2006/03/28",9137.00
"Currency","2006/03/27",9138.00
"Currency","2006/03/24",9129.50
"Currency","2006/03/23",9129.50
"Currency","2006/03/22",9130.00
"Currency","2006/03/21",9130.00
"Currency","2006/03/20",9130.00
"Currency","2006/03/17",9134.00
"Currency","2006/03/16",9130.00
"Currency","2006/03/15",8916.00
"Currency","2006/03/14",9129.00
"Currency","2006/03/13",9133.00
"Currency","2006/03/10",9133.00
"Currency","2006/03/09",9133.50
"Currency","2006/03/08",9125.50
"Currency","2006/03/07",9132.00
"Currency","2006/03/06",9132.00
"Currency","2006/03/03",9131.00
"Currency","2006/03/02",9130.00
"Currency","2006/03/01",9130.00
"Currency","2006/02/28",9130.00
"Currency","2006/02/27",9130.00
"Currency","2006/02/24",9130.00
"Currency","2006/02/23",9130.00
"Currency","2006/02/22",9130.00
"Currency","2006/02/21",9130.00
"Currency","2006/02/20",9130.00
"Currency","2006/02/17",9127.50
"Currency","2006/02/16",9127.50
"Currency","2006/02/15",9127.50
"Currency","2006/02/14",9124.50
"Currency","2006/02/13",9123.50
"Currency","2006/02/10",9122.50
"Currency","2006/02/09",9120.00
"Currency","2006/02/08",9122.00
"Currency","2006/02/07",9119.50
"Currency","2006/02/06",9119.00
"Currency","2006/02/03",9117.50
"Currency","2006/02/02",9115.00
"Currency","2006/02/01",9115.50
"Currency","2006/01/31",9117.50
"Currency","2006/01/30",9112.50
"Currency","2006/01/27",9115.00
"Currency","2006/01/26",9112.00
"Currency","2006/01/25",9119.50
"Currency","2006/01/24",9118.00
"Currency","2006/01/23",9118.50
"Currency","2006/01/20",9115.50
"Currency","2006/01/19",9115.00
"Currency","2006/01/18",9112.00
"Currency","2006/01/17",9107.50
"Currency","2006/01/16",9100.00
"Currency","2006/01/13",9100.00
"Currency","2006/01/12",9097.50
"Currency","2006/01/11",9095.00
"Currency","2006/01/10",9095.00
"Currency","2006/01/09",9095.00
"Currency","2006/01/06",9094.00
"Currency","2006/01/05",9096.00
"Currency","2006/01/04",9095.00
"Currency","2006/01/03",9092.00
"Currency","2006/01/02",9092.00
"Currency","2005/12/30",9092.00
"Currency","2005/12/29",9091.50
"Currency","2005/12/28",9092.50
"Currency","2005/12/27",9090.00
"Currency","2005/12/26",9091.00
"Currency","2005/12/23",9090.00
"Currency","2005/12/22",9087.00
"Currency","2005/12/21",9085.00
"Currency","2005/12/20",9085.00
"Currency","2005/12/19",9079.00
"Currency","2005/12/16",9080.00
"Currency","2005/12/15",9080.00
"Currency","2005/12/14",9080.00
"Currency","2005/12/13",9075.00
"Currency","2005/12/12",9081.00
"Currency","2005/12/09",9075.00
"Currency","2005/12/08",9081.00
"Currency","2005/12/07",9080.00
"Currency","2005/12/06",9077.00
"Currency","2005/12/05",9076.00
"Currency","2005/12/02",9072.50
"Currency","2005/12/01",9070.00
"Currency","2005/11/30",9070.00
"Currency","2005/11/29",9070.00
"Currency","2005/11/28",9070.00
"Currency","2005/11/25",9073.00
"Currency","2005/11/24",9071.00
"Currency","2005/11/23",9072.00
"Currency","2005/11/22",9065.00
"Currency","2005/11/21",9065.00
"Currency","2005/11/18",9065.00
"Currency","2005/11/17",9065.00
"Currency","2005/11/16",9067.00
"Currency","2005/11/15",9065.00
"Currency","2005/11/14",9065.00
"Currency","2005/11/11",9062.50
"Currency","2005/11/10",9062.50
"Currency","2005/11/09",9062.00
"Currency","2005/11/08",9060.00
"Currency","2005/11/07",9060.00
"Currency","2005/11/04",9063.00
"Currency","2005/11/03",9055.00
"Currency","2005/11/02",9055.00
"Currency","2005/11/01",9050.00
"Currency","2005/10/31",9050.00
"Currency","2005/10/28",9052.50
"Currency","2005/10/27",9050.00
"Currency","2005/10/26",9052.00
"Currency","2005/10/25",9050.00
"Currency","2005/10/24",9050.00
"Currency","2005/10/21",9045.00
"Currency","2005/10/20",9045.00
"Currency","2005/10/19",9045.00
"Currency","2005/10/18",9045.00
"Currency","2005/10/17",9040.00
"Currency","2005/10/14",9040.00
"Currency","2005/10/13",9041.00
"Currency","2005/10/12",9039.00
"Currency","2005/10/11",9040.00
"Currency","2005/10/10",9040.00
"Currency","2005/10/07",9037.50
"Currency","2005/10/06",9035.00
"Currency","2005/10/05",9035.00
"Currency","2005/10/04",9043.00
"Currency","2005/10/03",9030.00
"Currency","2005/09/30",9015.00
"Currency","2005/09/29",9020.00
"Currency","2005/09/28",9021.00
"Currency","2005/09/27",9015.00
"Currency","2005/09/26",9013.00
"Currency","2005/09/23",9013.00
"Currency","2005/09/22",9012.50
"Currency","2005/09/21",9013.00
"Currency","2005/09/20",9015.00
"Currency","2005/09/19",9015.00
"Currency","2005/09/16",9015.00
"Currency","2005/09/15",9016.00
"Currency","2005/09/14",9010.00
"Currency","2005/09/13",9011.00
"Currency","2005/09/12",9011.00
"Currency","2005/09/09",9015.00
"Currency","2005/09/08",9012.50
"Currency","2005/09/07",9007.50
"Currency","2005/09/06",9012.50
"Currency","2005/09/05",9010.50
"Currency","2005/09/02",9007.50
"Currency","2005/09/01",9007.50
"Currency","2005/08/31",9007.00
"Currency","2005/08/30",9009.00
"Currency","2005/08/29",9000.00
"Currency","2005/08/26",9000.00
"Currency","2005/08/25",9000.00
"Currency","2005/08/24",9000.00
"Currency","2005/08/23",9000.00
"Currency","2005/08/22",9000.00
"Currency","2005/08/19",9005.00
"Currency","2005/08/18",9000.00
"Currency","2005/08/17",9000.00
"Currency","2005/08/16",9000.00
"Currency","2005/08/15",9000.00
"Currency","2005/08/12",9000.00
"Currency","2005/08/11",9000.00
"Currency","2005/08/10",8998.00
"Currency","2005/08/09",9000.00
"Currency","2005/08/08",9000.00
"Currency","2005/08/05",9000.00
"Currency","2005/08/04",9000.00
"Currency","2005/08/03",9000.00
"Currency","2005/08/02",9000.00
"Currency","2005/08/01",9000.00
"Currency","2005/07/29",8997.00
"Currency","2005/07/28",8997.00
"Currency","2005/07/27",8994.00
"Currency","2005/07/26",8994.00
"Currency","2005/07/25",8994.00
"Currency","2005/07/22",8990.00
"Currency","2005/07/21",8995.00
"Currency","2005/07/20",8995.00
"Currency","2005/07/19",8870.00
"Currency","2005/07/18",9002.00
"Currency","2005/07/15",9000.00
"Currency","2005/07/14",8995.00
"Currency","2005/07/13",9002.00
"Currency","2005/07/12",9000.00
"Currency","2005/07/11",9005.00
"Currency","2005/07/08",9000.00
"Currency","2005/07/07",9000.00
"Currency","2005/07/06",9002.00
"Currency","2005/07/05",8995.00
"Currency","2005/07/04",8993.00
"Currency","2005/07/01",8985.00
"Currency","2005/06/30",8992.00
"Currency","2005/06/29",8985.00
"Currency","2005/06/28",8987.00
"Currency","2005/06/27",8995.00
"Currency","2005/06/24",8992.00
"Currency","2005/06/23",8990.00
"Currency","2005/06/22",8982.50
"Currency","2005/06/21",8987.50
"Currency","2005/06/20",8992.00
"Currency","2005/06/17",8995.00
"Currency","2005/06/16",8996.00
"Currency","2005/06/15",8990.00
"Currency","2005/06/14",8992.00
"Currency","2005/06/13",8981.00
"Currency","2005/06/10",8986.00
"Currency","2005/06/09",8975.00
"Currency","2005/06/08",8980.00
"Currency","2005/06/07",8980.00
"Currency","2005/06/06",8980.00
"Currency","2005/06/03",8970.00
"Currency","2005/06/02",8969.00
"Currency","2005/06/01",8970.00
"Currency","2005/05/31",8965.00
"Currency","2005/05/30",8959.00
"Currency","2005/05/27",8960.00
"Currency","2005/05/26",8950.00
"Currency","2005/05/25",8850.00
"Currency","2005/05/24",8950.00
"Currency","2005/05/23",8950.00
"Currency","2005/05/20",8945.00
"Currency","2005/05/19",8942.00
"Currency","2005/05/18",8938.00
"Currency","2005/05/17",8941.00
"Currency","2005/05/16",8932.50
"Currency","2005/05/13",8918.00
"Currency","2005/05/12",8918.00
"Currency","2005/05/11",8917.00
"Currency","2005/05/10",8916.00
"Currency","2005/05/09",8911.00
"Currency","2005/05/06",8911.00
"Currency","2005/05/05",8911.00
"Currency","2005/05/04",8913.00
"Currency","2005/05/03",8908.00
"Currency","2005/05/02",8907.00
"Currency","2005/04/29",8905.00
"Currency","2005/04/28",8905.00
"Currency","2005/04/27",8903.00
"Currency","2005/04/26",8903.00
"Currency","2005/04/25",8901.00
"Currency","2005/04/22",8900.00
"Currency","2005/04/21",8899.00
"Currency","2005/04/20",8900.00
"Currency","2005/04/19",8900.00
"Currency","2005/04/18",8895.00
"Currency","2005/04/15",8893.00
"Currency","2005/04/14",8893.00
"Currency","2005/04/13",8890.00
"Currency","2005/04/12",8890.00
"Currency","2005/04/11",8891.00
"Currency","2005/04/08",8890.00
"Currency","2005/04/07",8889.00
"Currency","2005/04/06",8889.00
"Currency","2005/04/05",8885.00
"Currency","2005/04/04",8882.00
"Currency","2005/04/01",8882.00
"Currency","2005/03/31",8881.00
