"Indicator","Time","Value (USD/MRO)"
"Currency","2015/04/22",314.00
"Currency","2015/04/21",314.00
"Currency","2015/04/20",314.50
"Currency","2015/04/17",315.00
"Currency","2015/04/16",315.00
"Currency","2015/04/15",314.00
"Currency","2015/04/14",314.00
"Currency","2015/04/13",314.00
"Currency","2015/04/10",314.50
"Currency","2015/04/09",314.00
"Currency","2015/04/08",315.00
"Currency","2015/04/07",314.50
"Currency","2015/04/06",315.00
"Currency","2015/04/03",316.00
"Currency","2015/04/02",316.00
"Currency","2015/04/01",315.00
"Currency","2015/03/31",315.00
"Currency","2015/03/30",314.00
"Currency","2015/03/27",316.50
"Currency","2015/03/26",315.00
"Currency","2015/03/25",315.00
"Currency","2015/03/24",315.00
"Currency","2015/03/23",315.00
"Currency","2015/03/20",290.67
"Currency","2015/03/19",290.67
"Currency","2015/03/18",291.50
"Currency","2015/03/17",290.67
"Currency","2015/03/16",290.67
"Currency","2015/03/13",290.67
"Currency","2015/03/12",291.00
"Currency","2015/03/11",292.50
"Currency","2015/03/10",290.67
"Currency","2015/03/09",290.67
"Currency","2015/03/06",291.50
"Currency","2015/03/05",291.50
"Currency","2015/03/04",291.50
"Currency","2015/03/03",290.67
"Currency","2015/03/02",290.67
"Currency","2015/02/27",291.00
"Currency","2015/02/26",290.67
"Currency","2015/02/25",290.50
"Currency","2015/02/24",290.67
"Currency","2015/02/23",292.00
"Currency","2015/02/20",290.50
"Currency","2015/02/19",290.67
"Currency","2015/02/18",293.00
"Currency","2015/02/17",292.00
"Currency","2015/02/16",293.00
"Currency","2015/02/13",292.00
"Currency","2015/02/12",292.00
"Currency","2015/02/11",292.00
"Currency","2015/02/10",292.00
"Currency","2015/02/09",293.00
"Currency","2015/02/06",293.00
"Currency","2015/02/05",292.00
"Currency","2015/02/04",291.00
"Currency","2015/02/03",292.00
"Currency","2015/02/02",292.00
"Currency","2015/01/30",303.00
"Currency","2015/01/29",304.00
"Currency","2015/01/28",292.34
"Currency","2015/01/27",290.50
"Currency","2015/01/26",292.00
"Currency","2015/01/23",292.00
"Currency","2015/01/22",290.67
"Currency","2015/01/21",291.00
"Currency","2015/01/20",290.67
"Currency","2015/01/19",290.67
"Currency","2015/01/16",290.00
"Currency","2015/01/15",290.50
"Currency","2015/01/14",293.00
"Currency","2015/01/13",293.00
"Currency","2015/01/12",293.00
"Currency","2015/01/09",292.00
"Currency","2015/01/08",292.00
"Currency","2015/01/07",292.00
"Currency","2015/01/06",293.00
"Currency","2015/01/05",292.00
"Currency","2015/01/02",293.00
"Currency","2015/01/01",291.00
"Currency","2014/12/31",291.00
"Currency","2014/12/30",291.00
"Currency","2014/12/29",293.00
"Currency","2014/12/26",293.00
"Currency","2014/12/25",293.00
"Currency","2014/12/24",293.00
"Currency","2014/12/23",290.00
"Currency","2014/12/22",293.00
"Currency","2014/12/19",293.00
"Currency","2014/12/16",290.50
"Currency","2014/12/15",293.00
"Currency","2014/12/12",293.00
"Currency","2014/12/11",290.00
"Currency","2014/12/10",290.00
"Currency","2014/12/09",290.00
"Currency","2014/12/08",290.00
"Currency","2014/12/05",289.00
"Currency","2014/12/04",290.50
"Currency","2014/12/03",289.00
"Currency","2014/12/02",291.00
"Currency","2014/12/01",291.00
"Currency","2014/11/28",292.50
"Currency","2014/11/27",292.50
"Currency","2014/11/26",292.50
"Currency","2014/11/25",292.50
"Currency","2014/11/24",292.50
"Currency","2014/11/21",292.50
"Currency","2014/11/20",292.50
"Currency","2014/11/19",292.50
"Currency","2014/11/18",292.50
"Currency","2014/11/17",292.50
"Currency","2014/11/14",292.50
"Currency","2014/11/13",292.50
"Currency","2014/11/12",292.50
"Currency","2014/11/11",292.50
"Currency","2014/11/10",292.50
"Currency","2014/11/07",292.50
"Currency","2014/11/06",292.50
"Currency","2014/11/05",292.50
"Currency","2014/11/04",292.50
"Currency","2014/11/03",292.50
"Currency","2014/10/31",292.50
"Currency","2014/10/30",292.50
"Currency","2014/10/29",292.50
"Currency","2014/10/28",292.50
"Currency","2014/10/27",292.50
"Currency","2014/10/24",292.50
"Currency","2014/10/23",292.50
"Currency","2014/10/22",292.50
"Currency","2014/10/21",292.50
"Currency","2014/10/20",292.50
"Currency","2014/10/17",292.50
"Currency","2014/10/16",292.50
"Currency","2014/10/15",292.50
"Currency","2014/10/14",291.00
"Currency","2014/10/13",292.50
"Currency","2014/10/10",292.50
"Currency","2014/10/09",292.50
"Currency","2014/10/07",292.50
"Currency","2014/10/06",292.50
"Currency","2014/10/03",292.50
"Currency","2014/10/02",292.50
"Currency","2014/10/01",292.50
"Currency","2014/09/30",292.50
"Currency","2014/09/29",292.50
"Currency","2014/09/26",291.00
"Currency","2014/09/25",292.50
"Currency","2014/09/24",292.50
"Currency","2014/09/23",292.50
"Currency","2014/09/22",291.00
"Currency","2014/09/19",291.00
"Currency","2014/09/18",292.50
"Currency","2014/09/17",292.50
"Currency","2014/09/16",292.50
"Currency","2014/09/15",292.50
"Currency","2014/09/12",292.50
"Currency","2014/09/11",292.50
"Currency","2014/09/09",292.50
"Currency","2014/09/08",292.50
"Currency","2014/09/05",292.50
"Currency","2014/09/04",292.50
"Currency","2014/09/03",292.50
"Currency","2014/09/02",292.50
"Currency","2014/09/01",292.50
"Currency","2014/08/29",292.50
"Currency","2014/08/28",292.50
"Currency","2014/08/27",292.50
"Currency","2014/08/26",292.50
"Currency","2014/08/25",292.50
"Currency","2014/08/22",292.50
"Currency","2014/08/21",292.50
"Currency","2014/08/20",292.50
"Currency","2014/08/19",292.50
"Currency","2014/08/18",292.50
"Currency","2014/08/15",292.50
"Currency","2014/08/14",292.50
"Currency","2014/08/13",292.50
"Currency","2014/08/12",292.50
"Currency","2014/08/11",292.50
"Currency","2014/08/08",292.50
"Currency","2014/08/07",292.50
"Currency","2014/08/06",292.50
"Currency","2014/08/05",292.50
"Currency","2014/08/04",292.50
"Currency","2014/08/01",292.50
"Currency","2014/07/31",292.50
"Currency","2014/07/30",292.50
"Currency","2014/07/29",292.50
"Currency","2014/07/28",292.50
"Currency","2014/07/25",292.50
"Currency","2014/07/24",292.50
"Currency","2014/07/23",290.50
"Currency","2014/07/22",292.50
"Currency","2014/07/21",292.50
"Currency","2014/07/18",292.50
"Currency","2014/07/17",292.50
"Currency","2014/07/16",292.50
"Currency","2014/07/15",292.50
"Currency","2014/07/14",292.50
"Currency","2014/07/11",292.50
"Currency","2014/07/10",290.50
"Currency","2014/07/09",292.50
"Currency","2014/07/08",292.50
"Currency","2014/07/07",292.50
"Currency","2014/07/03",292.50
"Currency","2014/07/02",292.50
"Currency","2014/06/30",292.50
"Currency","2014/06/27",292.50
"Currency","2014/06/26",292.50
"Currency","2014/06/25",292.50
"Currency","2014/06/24",292.50
"Currency","2014/06/23",290.50
"Currency","2014/06/20",292.50
"Currency","2014/06/19",292.50
"Currency","2014/06/18",293.50
"Currency","2014/06/17",293.50
"Currency","2014/06/16",293.50
"Currency","2014/06/13",293.50
"Currency","2014/06/12",293.50
"Currency","2014/06/11",293.50
"Currency","2014/06/10",293.50
"Currency","2014/06/09",293.50
"Currency","2014/06/06",293.50
"Currency","2014/06/05",293.50
"Currency","2014/06/04",293.50
"Currency","2014/06/03",291.00
"Currency","2014/05/30",293.50
"Currency","2014/05/29",290.50
"Currency","2014/05/27",294.50
"Currency","2014/05/26",294.50
"Currency","2014/05/23",294.50
"Currency","2014/05/22",294.50
"Currency","2014/05/21",295.50
"Currency","2014/05/20",295.50
"Currency","2014/05/19",295.50
"Currency","2014/05/16",297.50
"Currency","2014/05/15",297.50
"Currency","2014/05/14",297.50
"Currency","2014/05/13",297.50
"Currency","2014/05/12",297.50
"Currency","2014/05/09",297.50
"Currency","2014/05/08",297.50
"Currency","2014/05/07",297.50
"Currency","2014/05/06",297.50
"Currency","2014/05/05",297.50
"Currency","2014/05/02",297.50
"Currency","2014/05/01",297.50
"Currency","2014/04/30",297.50
"Currency","2014/04/29",297.50
"Currency","2014/04/28",297.50
"Currency","2014/04/25",297.50
"Currency","2014/04/24",297.50
"Currency","2014/04/23",297.50
"Currency","2014/04/22",297.50
"Currency","2014/04/21",297.50
"Currency","2014/04/18",297.50
"Currency","2014/04/17",297.50
"Currency","2014/04/16",297.50
"Currency","2014/04/15",297.50
"Currency","2014/04/14",297.50
"Currency","2014/04/11",297.50
"Currency","2014/04/10",297.50
"Currency","2014/04/09",297.50
"Currency","2014/04/08",297.50
"Currency","2014/04/07",297.50
"Currency","2014/04/04",297.50
"Currency","2014/04/03",297.50
"Currency","2014/04/02",297.50
"Currency","2014/04/01",298.50
"Currency","2014/03/31",298.50
"Currency","2014/03/28",298.50
"Currency","2014/03/27",298.50
"Currency","2014/03/26",298.50
"Currency","2014/03/25",299.50
"Currency","2014/03/24",299.50
"Currency","2014/03/20",290.50
"Currency","2014/03/19",292.50
"Currency","2014/03/18",292.50
"Currency","2014/03/17",292.50
"Currency","2014/03/14",292.50
"Currency","2014/03/13",292.50
"Currency","2014/03/11",292.50
"Currency","2014/03/10",292.50
"Currency","2014/03/07",292.50
"Currency","2014/03/06",292.50
"Currency","2014/03/05",292.50
"Currency","2014/03/04",291.00
"Currency","2014/02/28",291.50
"Currency","2014/02/27",291.50
"Currency","2014/02/26",291.50
"Currency","2014/02/25",291.50
"Currency","2014/02/24",291.00
"Currency","2014/02/21",292.50
"Currency","2014/02/20",292.50
"Currency","2014/02/19",292.50
"Currency","2014/02/18",291.00
"Currency","2014/02/14",292.50
"Currency","2014/02/13",292.50
"Currency","2014/02/12",293.50
"Currency","2014/02/11",292.50
"Currency","2014/02/10",292.50
"Currency","2014/02/07",289.50
"Currency","2014/02/06",290.50
"Currency","2014/02/05",291.50
"Currency","2014/02/04",292.50
"Currency","2014/02/03",292.50
"Currency","2014/01/31",292.50
"Currency","2014/01/30",292.50
"Currency","2014/01/29",292.50
"Currency","2014/01/28",291.50
"Currency","2014/01/24",292.50
"Currency","2014/01/23",292.50
"Currency","2014/01/22",292.50
"Currency","2014/01/21",291.00
"Currency","2014/01/20",292.50
"Currency","2014/01/17",292.50
"Currency","2014/01/16",286.50
"Currency","2014/01/15",287.50
"Currency","2014/01/14",289.50
"Currency","2014/01/13",290.50
"Currency","2014/01/10",291.50
"Currency","2014/01/09",292.50
"Currency","2014/01/08",292.50
"Currency","2014/01/07",291.50
"Currency","2014/01/06",292.50
"Currency","2014/01/03",290.50
"Currency","2014/01/02",292.50
"Currency","2014/01/01",291.50
"Currency","2013/12/31",291.50
"Currency","2013/12/30",292.50
"Currency","2013/12/27",292.50
"Currency","2013/12/26",292.50
"Currency","2013/12/25",292.50
"Currency","2013/12/24",292.50
"Currency","2013/12/23",292.50
"Currency","2013/12/20",292.50
"Currency","2013/12/19",292.50
"Currency","2013/12/18",292.50
"Currency","2013/12/16",291.50
"Currency","2013/12/13",292.50
"Currency","2013/12/12",292.50
"Currency","2013/12/11",292.50
"Currency","2013/12/10",292.50
"Currency","2013/12/09",292.50
"Currency","2013/12/06",292.50
"Currency","2013/12/05",292.50
"Currency","2013/12/04",292.50
"Currency","2013/12/03",291.50
"Currency","2013/12/02",292.50
"Currency","2013/11/29",292.50
"Currency","2013/11/28",293.50
"Currency","2013/11/27",293.50
"Currency","2013/11/26",292.50
"Currency","2013/11/22",293.00
"Currency","2013/11/21",294.00
"Currency","2013/11/20",294.00
"Currency","2013/11/19",302.00
"Currency","2013/11/18",302.00
"Currency","2013/11/15",302.00
"Currency","2013/11/14",302.00
"Currency","2013/11/13",300.00
"Currency","2013/11/12",298.50
"Currency","2013/11/11",303.00
"Currency","2013/11/08",303.00
"Currency","2013/11/07",303.00
"Currency","2013/11/06",303.00
"Currency","2013/11/05",303.00
"Currency","2013/11/04",303.00
"Currency","2013/11/01",303.00
"Currency","2013/10/31",303.00
"Currency","2013/10/30",301.00
"Currency","2013/10/29",302.00
"Currency","2013/10/28",302.00
"Currency","2013/10/25",302.00
"Currency","2013/10/24",300.00
"Currency","2013/10/23",302.00
"Currency","2013/10/22",302.00
"Currency","2013/10/21",298.00
"Currency","2013/10/18",298.00
"Currency","2013/10/17",298.00
"Currency","2013/10/16",299.00
"Currency","2013/10/15",299.00
"Currency","2013/10/14",299.00
"Currency","2013/10/11",297.00
"Currency","2013/10/10",298.00
"Currency","2013/10/09",302.00
"Currency","2013/10/08",303.00
"Currency","2013/10/07",305.00
"Currency","2013/10/04",315.50
"Currency","2013/10/03",315.50
"Currency","2013/10/02",311.00
"Currency","2013/10/01",308.00
"Currency","2013/09/30",303.50
"Currency","2013/09/27",303.50
"Currency","2013/09/26",303.50
"Currency","2013/09/25",300.50
"Currency","2013/09/24",300.50
"Currency","2013/09/23",300.50
"Currency","2013/09/20",300.50
"Currency","2013/09/19",300.50
"Currency","2013/09/18",300.50
"Currency","2013/09/17",300.50
"Currency","2013/09/16",300.50
"Currency","2013/09/13",300.50
"Currency","2013/09/12",300.50
"Currency","2013/09/11",300.50
"Currency","2013/09/10",300.50
"Currency","2013/09/09",300.50
"Currency","2013/09/06",300.50
"Currency","2013/09/05",300.50
"Currency","2013/09/04",300.50
"Currency","2013/09/03",300.50
"Currency","2013/09/02",300.50
"Currency","2013/08/30",297.50
"Currency","2013/08/29",297.50
"Currency","2013/08/28",297.50
"Currency","2013/08/27",300.50
"Currency","2013/08/26",300.50
"Currency","2013/08/23",301.00
"Currency","2013/08/22",302.50
"Currency","2013/08/21",303.50
"Currency","2013/08/20",304.50
"Currency","2013/08/19",303.50
"Currency","2013/08/16",304.00
"Currency","2013/08/15",304.00
"Currency","2013/08/14",303.50
"Currency","2013/08/13",304.00
"Currency","2013/08/12",303.50
"Currency","2013/08/09",299.50
"Currency","2013/08/08",303.50
"Currency","2013/08/07",299.50
"Currency","2013/08/06",300.50
"Currency","2013/08/05",300.50
"Currency","2013/08/02",304.00
"Currency","2013/08/01",303.50
"Currency","2013/07/31",299.50
"Currency","2013/07/30",300.50
"Currency","2013/07/29",303.50
"Currency","2013/07/26",303.50
"Currency","2013/07/25",303.50
"Currency","2013/07/24",305.00
"Currency","2013/07/23",303.50
"Currency","2013/07/22",303.50
"Currency","2013/07/19",303.50
"Currency","2013/07/18",303.50
"Currency","2013/07/17",303.50
"Currency","2013/07/16",303.50
"Currency","2013/07/15",303.50
"Currency","2013/07/12",303.00
"Currency","2013/07/11",303.00
"Currency","2013/07/10",302.00
"Currency","2013/07/09",302.00
"Currency","2013/07/08",302.00
"Currency","2013/07/05",302.50
"Currency","2013/07/04",302.50
"Currency","2013/07/03",302.00
"Currency","2013/07/02",302.00
"Currency","2013/07/01",302.00
"Currency","2013/06/28",302.00
"Currency","2013/06/27",302.00
"Currency","2013/06/26",302.00
"Currency","2013/06/25",302.00
"Currency","2013/06/24",297.50
"Currency","2013/06/21",298.50
"Currency","2013/06/20",302.00
"Currency","2013/06/19",302.00
"Currency","2013/06/18",302.00
"Currency","2013/06/17",300.50
"Currency","2013/06/14",300.50
"Currency","2013/06/13",300.50
"Currency","2013/06/12",301.50
"Currency","2013/06/11",301.50
"Currency","2013/06/10",301.50
"Currency","2013/06/07",301.50
"Currency","2013/06/06",301.50
"Currency","2013/06/05",301.50
"Currency","2013/06/04",301.50
"Currency","2013/06/03",301.50
"Currency","2013/05/31",301.50
"Currency","2013/05/30",302.00
"Currency","2013/05/29",299.50
"Currency","2013/05/28",300.50
"Currency","2013/05/27",300.50
"Currency","2013/05/24",301.50
"Currency","2013/05/23",294.50
"Currency","2013/05/22",295.50
"Currency","2013/05/21",297.50
"Currency","2013/05/20",299.50
"Currency","2013/05/17",294.50
"Currency","2013/05/16",296.50
"Currency","2013/05/15",296.50
"Currency","2013/05/14",296.50
"Currency","2013/05/13",296.50
"Currency","2013/05/10",297.50
"Currency","2013/05/09",298.50
"Currency","2013/05/08",298.50
"Currency","2013/05/07",299.50
"Currency","2013/05/06",299.50
"Currency","2013/05/03",300.00
"Currency","2013/05/02",298.50
"Currency","2013/05/01",263.50
"Currency","2013/04/30",263.50
"Currency","2013/04/29",263.50
"Currency","2013/04/26",264.50
"Currency","2013/04/25",266.50
"Currency","2013/04/24",268.50
"Currency","2013/04/23",269.50
"Currency","2013/04/22",271.50
"Currency","2013/04/19",272.50
"Currency","2013/04/18",273.50
"Currency","2013/04/17",273.50
"Currency","2013/04/16",274.50
"Currency","2013/04/15",274.50
"Currency","2013/04/12",275.50
"Currency","2013/04/11",275.50
"Currency","2013/04/10",275.50
"Currency","2013/04/09",276.50
"Currency","2013/04/08",277.50
"Currency","2013/04/05",278.50
"Currency","2013/04/04",278.50
"Currency","2013/04/03",278.50
"Currency","2013/04/02",278.50
"Currency","2013/04/01",278.50
"Currency","2013/03/29",279.50
"Currency","2013/03/28",279.50
"Currency","2013/03/27",280.50
"Currency","2013/03/26",282.50
"Currency","2013/03/25",283.50
"Currency","2013/03/22",284.50
"Currency","2013/03/21",283.50
"Currency","2013/03/20",285.50
"Currency","2013/03/19",286.50
"Currency","2013/03/18",288.50
"Currency","2013/03/15",288.50
"Currency","2013/03/14",288.50
"Currency","2013/03/13",288.50
"Currency","2013/03/12",290.00
"Currency","2013/03/11",290.50
"Currency","2013/03/08",291.50
"Currency","2013/03/07",291.50
"Currency","2013/03/06",294.50
"Currency","2013/03/05",293.50
"Currency","2013/03/04",293.50
"Currency","2013/03/01",294.50
"Currency","2013/02/28",295.50
"Currency","2013/02/27",296.50
"Currency","2013/02/26",297.50
"Currency","2013/02/25",298.50
"Currency","2013/02/22",299.50
"Currency","2013/02/21",299.50
"Currency","2013/02/20",299.50
"Currency","2013/02/19",299.50
"Currency","2013/02/18",299.50
"Currency","2013/02/15",299.50
"Currency","2013/02/14",299.50
"Currency","2013/02/13",301.50
"Currency","2013/02/12",301.50
"Currency","2013/02/11",301.50
"Currency","2013/02/08",301.50
"Currency","2013/02/07",301.50
"Currency","2013/02/06",301.50
"Currency","2013/02/05",301.50
"Currency","2013/02/04",301.50
"Currency","2013/02/01",301.50
"Currency","2013/01/31",301.50
"Currency","2013/01/30",301.50
"Currency","2013/01/29",301.50
"Currency","2013/01/28",301.50
"Currency","2013/01/25",301.50
"Currency","2013/01/24",301.50
"Currency","2013/01/23",301.50
"Currency","2013/01/22",301.50
"Currency","2013/01/21",303.00
"Currency","2013/01/18",302.50
"Currency","2013/01/17",302.50
"Currency","2013/01/16",302.50
"Currency","2013/01/15",303.00
"Currency","2013/01/14",302.50
"Currency","2013/01/11",303.50
"Currency","2013/01/10",303.50
"Currency","2013/01/09",303.50
"Currency","2013/01/08",303.50
"Currency","2013/01/07",303.50
"Currency","2013/01/04",303.50
"Currency","2013/01/03",303.50
"Currency","2013/01/02",301.50
"Currency","2013/01/01",301.50
"Currency","2012/12/31",301.50
"Currency","2012/12/28",302.50
"Currency","2012/12/27",302.50
"Currency","2012/12/26",297.50
"Currency","2012/12/25",297.50
"Currency","2012/12/24",297.50
"Currency","2012/12/21",297.50
"Currency","2012/12/20",297.50
"Currency","2012/12/19",297.50
"Currency","2012/12/18",297.50
"Currency","2012/12/17",297.50
"Currency","2012/12/14",297.50
"Currency","2012/12/13",297.50
"Currency","2012/12/12",297.50
"Currency","2012/12/11",297.50
"Currency","2012/12/10",297.50
"Currency","2012/12/07",298.50
"Currency","2012/12/06",299.00
"Currency","2012/12/05",298.50
"Currency","2012/12/04",298.50
"Currency","2012/12/03",298.50
"Currency","2012/11/30",298.50
"Currency","2012/11/29",298.50
"Currency","2012/11/28",298.50
"Currency","2012/11/27",298.50
"Currency","2012/11/26",298.50
"Currency","2012/11/23",298.50
"Currency","2012/11/22",298.50
"Currency","2012/11/21",298.50
"Currency","2012/11/20",298.50
"Currency","2012/11/19",298.50
"Currency","2012/11/16",298.50
"Currency","2012/11/15",298.50
"Currency","2012/11/14",298.50
"Currency","2012/11/13",298.50
"Currency","2012/11/12",298.50
"Currency","2012/11/09",298.50
"Currency","2012/11/08",298.50
"Currency","2012/11/07",298.50
"Currency","2012/11/06",298.50
"Currency","2012/11/05",298.50
"Currency","2012/11/02",298.50
"Currency","2012/11/01",298.50
"Currency","2012/10/31",298.50
"Currency","2012/10/30",298.50
"Currency","2012/10/29",299.50
"Currency","2012/10/26",300.50
"Currency","2012/10/25",300.50
"Currency","2012/10/24",300.50
"Currency","2012/10/23",300.50
"Currency","2012/10/22",300.50
"Currency","2012/10/19",300.50
"Currency","2012/10/18",300.50
"Currency","2012/10/17",300.50
"Currency","2012/10/16",300.50
"Currency","2012/10/15",300.50
"Currency","2012/10/12",300.50
"Currency","2012/10/11",301.50
"Currency","2012/10/10",301.50
"Currency","2012/10/09",301.50
"Currency","2012/10/08",301.50
"Currency","2012/10/05",301.50
"Currency","2012/10/04",301.50
"Currency","2012/10/03",301.50
"Currency","2012/10/02",302.50
"Currency","2012/10/01",301.50
"Currency","2012/09/28",301.50
"Currency","2012/09/27",301.50
"Currency","2012/09/26",301.50
"Currency","2012/09/25",301.50
"Currency","2012/09/24",301.50
"Currency","2012/09/21",301.50
"Currency","2012/09/20",301.50
"Currency","2012/09/19",301.50
"Currency","2012/09/18",301.50
"Currency","2012/09/17",302.50
"Currency","2012/09/14",302.50
"Currency","2012/09/13",302.50
"Currency","2012/09/12",302.50
"Currency","2012/09/11",302.50
"Currency","2012/09/10",302.50
"Currency","2012/09/07",302.50
"Currency","2012/09/06",302.50
"Currency","2012/09/05",302.50
"Currency","2012/09/04",302.50
"Currency","2012/09/03",302.50
"Currency","2012/08/31",302.50
"Currency","2012/08/30",302.50
"Currency","2012/08/29",302.50
"Currency","2012/08/28",302.50
"Currency","2012/08/27",302.50
"Currency","2012/08/24",302.50
"Currency","2012/08/23",302.50
"Currency","2012/08/22",302.50
"Currency","2012/08/21",302.00
"Currency","2012/08/20",301.50
"Currency","2012/08/17",301.50
"Currency","2012/08/16",302.00
"Currency","2012/08/15",301.00
"Currency","2012/08/14",304.00
"Currency","2012/08/13",304.00
"Currency","2012/08/10",304.00
"Currency","2012/08/09",303.00
"Currency","2012/08/08",303.00
"Currency","2012/08/07",301.50
"Currency","2012/08/06",302.00
"Currency","2012/08/03",302.00
"Currency","2012/08/02",302.00
"Currency","2012/08/01",301.00
"Currency","2012/07/31",301.00
"Currency","2012/07/30",300.50
"Currency","2012/07/27",301.00
"Currency","2012/07/26",301.00
"Currency","2012/07/25",300.00
"Currency","2012/07/24",299.00
"Currency","2012/07/23",299.00
"Currency","2012/07/20",298.00
"Currency","2012/07/19",298.00
"Currency","2012/07/18",297.00
"Currency","2012/07/17",297.00
"Currency","2012/07/16",297.00
"Currency","2012/07/13",297.00
"Currency","2012/07/12",297.00
"Currency","2012/07/11",294.00
"Currency","2012/07/10",294.00
"Currency","2012/07/09",294.00
"Currency","2012/07/06",294.00
"Currency","2012/07/05",294.00
"Currency","2012/07/04",294.00
"Currency","2012/07/03",294.00
"Currency","2012/07/02",294.00
"Currency","2012/06/29",294.00
"Currency","2012/06/28",294.00
"Currency","2012/06/27",294.00
"Currency","2012/06/26",294.00
"Currency","2012/06/25",295.50
"Currency","2012/06/22",295.50
"Currency","2012/06/21",296.00
"Currency","2012/06/20",296.00
"Currency","2012/06/19",296.00
"Currency","2012/06/18",296.00
"Currency","2012/06/15",296.00
"Currency","2012/06/14",295.00
"Currency","2012/06/13",295.00
"Currency","2012/06/12",294.50
"Currency","2012/06/11",295.00
"Currency","2012/06/08",293.50
"Currency","2012/06/07",293.50
"Currency","2012/06/06",293.50
"Currency","2012/06/05",293.50
"Currency","2012/06/04",293.50
"Currency","2012/06/01",294.00
"Currency","2012/05/31",293.00
"Currency","2012/05/30",294.00
"Currency","2012/05/29",295.00
"Currency","2012/05/28",295.00
"Currency","2012/05/25",294.50
"Currency","2012/05/24",295.00
"Currency","2012/05/23",294.00
"Currency","2012/05/22",295.00
"Currency","2012/05/21",295.00
"Currency","2012/05/18",293.50
"Currency","2012/05/17",294.00
"Currency","2012/05/16",292.00
"Currency","2012/05/15",293.50
"Currency","2012/05/14",293.00
"Currency","2012/05/11",293.00
"Currency","2012/05/10",293.00
"Currency","2012/05/09",293.00
"Currency","2012/05/08",293.00
"Currency","2012/05/07",292.00
"Currency","2012/05/04",293.00
"Currency","2012/05/03",293.00
"Currency","2012/05/02",292.00
"Currency","2012/05/01",292.00
"Currency","2012/04/30",292.00
"Currency","2012/04/27",292.50
"Currency","2012/04/26",292.50
"Currency","2012/04/25",293.00
"Currency","2012/04/24",291.89
"Currency","2012/04/23",291.50
"Currency","2012/04/20",291.50
"Currency","2012/04/19",291.50
"Currency","2012/04/18",291.50
"Currency","2012/04/17",291.00
"Currency","2012/04/16",291.00
"Currency","2012/04/13",291.50
"Currency","2012/04/12",291.50
"Currency","2012/04/11",291.75
"Currency","2012/04/10",291.75
"Currency","2012/04/09",291.00
"Currency","2012/04/06",291.00
"Currency","2012/04/05",291.00
"Currency","2012/04/04",292.50
"Currency","2012/04/03",293.00
"Currency","2012/04/02",292.00
"Currency","2012/03/30",292.00
"Currency","2012/03/29",292.00
"Currency","2012/03/28",291.50
"Currency","2012/03/27",292.00
"Currency","2012/03/26",294.00
"Currency","2012/03/23",294.50
"Currency","2012/03/22",294.50
"Currency","2012/03/21",293.50
"Currency","2012/03/20",293.50
"Currency","2012/03/19",293.00
"Currency","2012/03/16",294.00
"Currency","2012/03/15",294.00
"Currency","2012/03/14",292.50
"Currency","2012/03/13",292.50
"Currency","2012/03/12",293.00
"Currency","2012/03/09",294.50
"Currency","2012/03/08",294.50
"Currency","2012/03/07",295.00
"Currency","2012/03/06",295.00
"Currency","2012/03/05",294.00
"Currency","2012/03/02",294.50
"Currency","2012/03/01",294.50
"Currency","2012/02/29",295.00
"Currency","2012/02/28",294.00
"Currency","2012/02/27",295.00
"Currency","2012/02/24",294.00
"Currency","2012/02/23",294.00
"Currency","2012/02/22",294.00
"Currency","2012/02/21",292.50
"Currency","2012/02/20",292.50
"Currency","2012/02/17",292.50
"Currency","2012/02/16",292.50
"Currency","2012/02/15",293.00
"Currency","2012/02/14",292.00
"Currency","2012/02/13",291.50
"Currency","2012/02/10",291.50
"Currency","2012/02/09",291.50
"Currency","2012/02/08",291.50
"Currency","2012/02/07",291.50
"Currency","2012/02/06",291.50
"Currency","2012/02/03",291.50
"Currency","2012/02/02",291.50
"Currency","2012/02/01",291.50
"Currency","2012/01/31",292.00
"Currency","2012/01/30",291.00
"Currency","2012/01/27",291.00
"Currency","2012/01/25",291.00
"Currency","2012/01/24",291.00
"Currency","2012/01/23",291.00
"Currency","2012/01/20",291.00
"Currency","2012/01/19",291.00
"Currency","2012/01/18",292.00
"Currency","2012/01/17",291.00
"Currency","2012/01/16",290.00
"Currency","2012/01/13",290.00
"Currency","2012/01/09",291.00
"Currency","2012/01/06",290.00
"Currency","2012/01/04",290.00
"Currency","2012/01/02",289.12
"Currency","2011/12/30",289.12
"Currency","2011/12/29",289.12
"Currency","2011/12/28",288.96
"Currency","2011/12/27",288.82
"Currency","2011/12/26",288.50
"Currency","2011/12/23",288.50
"Currency","2011/12/22",288.43
"Currency","2011/12/20",288.00
"Currency","2011/12/19",288.00
"Currency","2011/12/16",288.00
"Currency","2011/12/15",288.00
"Currency","2011/12/12",288.00
"Currency","2011/12/09",288.00
"Currency","2011/12/08",287.00
"Currency","2011/12/06",288.00
"Currency","2011/12/05",288.00
"Currency","2011/12/02",287.50
"Currency","2011/11/30",288.00
"Currency","2011/11/29",288.00
"Currency","2011/11/28",287.00
"Currency","2011/11/23",287.00
"Currency","2011/11/21",285.50
"Currency","2011/11/18",286.00
"Currency","2011/11/17",285.00
"Currency","2011/11/16",285.00
"Currency","2011/11/15",285.00
"Currency","2011/11/14",289.00
"Currency","2011/11/11",288.50
"Currency","2011/11/10",288.43
"Currency","2011/11/09",288.08
"Currency","2011/11/07",288.00
