,Unnamed: 0,country,product,currency,unit,month,year,avg_price
59125,59125,Pakistan,"Rice (basmati, broken)",PKR,KG,2,2014,79.83200000000001
59126,59126,Pakistan,"Rice (basmati, broken)",PKR,KG,3,2014,79.83200000000001
59127,59127,Pakistan,"Rice (basmati, broken)",PKR,KG,4,2014,79.83200000000001
59128,59128,Pakistan,"Rice (basmati, broken)",PKR,KG,5,2014,79.33200000000001
59129,59129,Pakistan,"Rice (basmati, broken)",PKR,KG,6,2014,79.458
59130,59130,Pakistan,"Rice (basmati, broken)",PKR,KG,7,2014,79.66600000000001
59131,59131,Pakistan,"Rice (basmati, broken)",PKR,KG,8,2014,79.41600000000001
59132,59132,Pakistan,"Rice (basmati, broken)",PKR,KG,9,2014,79.83200000000001
59133,59133,Pakistan,"Rice (basmati, broken)",PKR,KG,10,2014,80.33200000000001
59134,59134,Pakistan,"Rice (basmati, broken)",PKR,KG,11,2014,80.22800000000001
59135,59135,Pakistan,"Rice (basmati, broken)",PKR,KG,12,2014,78.64200000000001
59136,59136,Pakistan,"Rice (basmati, broken)",PKR,KG,1,2015,76.898
59137,59137,Pakistan,"Rice (basmati, broken)",PKR,KG,2,2015,77.088
59138,59138,Pakistan,"Rice (basmati, broken)",PKR,KG,3,2015,76.898
59139,59139,Pakistan,"Rice (basmati, broken)",PKR,KG,4,2015,74.172
59140,59140,Pakistan,"Rice (basmati, broken)",PKR,KG,5,2015,72.996
59141,59141,Pakistan,"Rice (basmati, broken)",PKR,KG,6,2015,72.818
59142,59142,Pakistan,"Rice (basmati, broken)",PKR,KG,7,2015,72.64
59143,59143,Pakistan,"Rice (basmati, broken)",PKR,KG,8,2015,72.64
59144,59144,Pakistan,"Rice (basmati, broken)",PKR,KG,9,2015,72.64
59145,59145,Pakistan,"Rice (basmati, broken)",PKR,KG,10,2015,71.24
59146,59146,Pakistan,"Rice (basmati, broken)",PKR,KG,11,2015,67.336
59147,59147,Pakistan,"Rice (basmati, broken)",PKR,KG,12,2015,65.71799999999999
59148,59148,Pakistan,"Rice (basmati, broken)",PKR,KG,1,2016,66.428
59149,59149,Pakistan,"Rice (basmati, broken)",PKR,KG,2,2016,66.064
59150,59150,Pakistan,"Rice (basmati, broken)",PKR,KG,3,2016,63.641999999999996
59151,59151,Pakistan,"Rice (basmati, broken)",PKR,KG,4,2016,64.1
59152,59152,Pakistan,"Rice (basmati, broken)",PKR,KG,5,2016,64.118
59153,59153,Pakistan,"Rice (basmati, broken)",PKR,KG,6,2016,64.118
59154,59154,Pakistan,"Rice (basmati, broken)",PKR,KG,7,2016,64.684
59155,59155,Pakistan,"Rice (basmati, broken)",PKR,KG,8,2016,66.22200000000001
59156,59156,Pakistan,"Rice (basmati, broken)",PKR,KG,9,2016,66.39399999999999
59157,59157,Pakistan,"Rice (basmati, broken)",PKR,KG,10,2016,65.626
59158,59158,Pakistan,"Rice (basmati, broken)",PKR,KG,11,2016,65.626
59159,59159,Pakistan,"Rice (basmati, broken)",PKR,KG,12,2016,65.96000000000001
59160,59160,Pakistan,"Rice (basmati, broken)",PKR,KG,1,2017,66.50399999999999
59161,59161,Pakistan,"Rice (basmati, broken)",PKR,KG,2,2017,68.176
59162,59162,Pakistan,"Rice (basmati, broken)",PKR,KG,3,2017,69.408
59163,59163,Pakistan,"Rice (basmati, broken)",PKR,KG,4,2017,71.65400000000001
59164,59164,Pakistan,"Rice (basmati, broken)",PKR,KG,5,2017,69.38
59165,59165,Pakistan,"Rice (basmati, broken)",PKR,KG,6,2017,75.54599999999999
59166,59166,Pakistan,"Rice (basmati, broken)",PKR,KG,7,2017,76.47399999999999
59167,59167,Pakistan,"Rice (basmati, broken)",PKR,KG,8,2017,77.892
59168,59168,Pakistan,"Rice (basmati, broken)",PKR,KG,9,2017,78.276
59169,59169,Pakistan,"Rice (basmati, broken)",PKR,KG,10,2017,UNKNOWN
59170,59170,Pakistan,"Rice (basmati, broken)",PKR,KG,11,2017,UNKNOWN
59171,59171,Pakistan,"Rice (basmati, broken)",PKR,KG,12,2017,UNKNOWN
59172,59172,Pakistan,Rice (coarse),PKR,KG,1,2013,48.041999999999994
59173,59173,Pakistan,Rice (coarse),PKR,KG,2,2013,48.041999999999994
59174,59174,Pakistan,Rice (coarse),PKR,KG,3,2013,48.186
59175,59175,Pakistan,Rice (coarse),PKR,KG,4,2013,48.324
59176,59176,Pakistan,Rice (coarse),PKR,KG,5,2013,48.306
59177,59177,Pakistan,Rice (coarse),PKR,KG,6,2013,UNKNOWN
59178,59178,Pakistan,Rice (coarse),PKR,KG,7,2013,50.528
59179,59179,Pakistan,Rice (coarse),PKR,KG,8,2013,51.260000000000005
59180,59180,Pakistan,Rice (coarse),PKR,KG,9,2013,51.522000000000006
59181,59181,Pakistan,Rice (coarse),PKR,KG,10,2013,42.2
59182,59182,Pakistan,Rice (coarse),PKR,KG,11,2013,41.0
59183,59183,Pakistan,Rice (coarse),PKR,KG,12,2013,UNKNOWN
59184,59184,Pakistan,Rice (coarse),PKR,KG,1,2014,50.806
59185,59185,Pakistan,Rice (coarse),PKR,KG,2,2014,50.818
59186,59186,Pakistan,Rice (coarse),PKR,KG,3,2014,50.821999999999996
59187,59187,Pakistan,Rice (coarse),PKR,KG,4,2014,51.01
59188,59188,Pakistan,Rice (coarse),PKR,KG,5,2014,51.818
59189,59189,Pakistan,Rice (coarse),PKR,KG,6,2014,51.822
59190,59190,Pakistan,Rice (coarse),PKR,KG,7,2014,51.822
59191,59191,Pakistan,Rice (coarse),PKR,KG,8,2014,52.03399999999999
59192,59192,Pakistan,Rice (coarse),PKR,KG,9,2014,51.90599999999999
59193,59193,Pakistan,Rice (coarse),PKR,KG,10,2014,51.806
59194,59194,Pakistan,Rice (coarse),PKR,KG,11,2014,52.343999999999994
59195,59195,Pakistan,Rice (coarse),PKR,KG,12,2014,51.838
59196,59196,Pakistan,Rice (coarse),PKR,KG,1,2015,49.372
59197,59197,Pakistan,Rice (coarse),PKR,KG,2,2015,50.748000000000005
59198,59198,Pakistan,Rice (coarse),PKR,KG,3,2015,49.372
59199,59199,Pakistan,Rice (coarse),PKR,KG,4,2015,48.321999999999996
59200,59200,Pakistan,Rice (coarse),PKR,KG,5,2015,48.42999999999999
59201,59201,Pakistan,Rice (coarse),PKR,KG,6,2015,48.152
59202,59202,Pakistan,Rice (coarse),PKR,KG,7,2015,47.126
59203,59203,Pakistan,Rice (coarse),PKR,KG,8,2015,46.966
59204,59204,Pakistan,Rice (coarse),PKR,KG,9,2015,46.966
59205,59205,Pakistan,Rice (coarse),PKR,KG,10,2015,45.538
59206,59206,Pakistan,Rice (coarse),PKR,KG,11,2015,43.572
59207,59207,Pakistan,Rice (coarse),PKR,KG,12,2015,43.06
59208,59208,Pakistan,Rice (coarse),PKR,KG,1,2016,43.352
59209,59209,Pakistan,Rice (coarse),PKR,KG,2,2016,43.11
59210,59210,Pakistan,Rice (coarse),PKR,KG,3,2016,43.386
59211,59211,Pakistan,Rice (coarse),PKR,KG,4,2016,43.775999999999996
59212,59212,Pakistan,Rice (coarse),PKR,KG,5,2016,44.226
59213,59213,Pakistan,Rice (coarse),PKR,KG,6,2016,44.626
59214,59214,Pakistan,Rice (coarse),PKR,KG,7,2016,44.826
59215,59215,Pakistan,Rice (coarse),PKR,KG,8,2016,47.041999999999994
59216,59216,Pakistan,Rice (coarse),PKR,KG,9,2016,47.614
59217,59217,Pakistan,Rice (coarse),PKR,KG,10,2016,47.54
59218,59218,Pakistan,Rice (coarse),PKR,KG,11,2016,46.839999999999996
59219,59219,Pakistan,Rice (coarse),PKR,KG,12,2016,46.706
59220,59220,Pakistan,Rice (coarse),PKR,KG,1,2017,46.822
59221,59221,Pakistan,Rice (coarse),PKR,KG,2,2017,47.786
59222,59222,Pakistan,Rice (coarse),PKR,KG,3,2017,47.715999999999994
59223,59223,Pakistan,Rice (coarse),PKR,KG,4,2017,47.65
59224,59224,Pakistan,Rice (coarse),PKR,KG,5,2017,45.65
59225,59225,Pakistan,Rice (coarse),PKR,KG,6,2017,47.656000000000006
59226,59226,Pakistan,Rice (coarse),PKR,KG,7,2017,47.784
59227,59227,Pakistan,Rice (coarse),PKR,KG,8,2017,47.876
59228,59228,Pakistan,Rice (coarse),PKR,KG,9,2017,48.06
59229,59229,Pakistan,Rice (coarse),PKR,KG,10,2017,UNKNOWN
59230,59230,Pakistan,Rice (coarse),PKR,KG,11,2017,UNKNOWN
59231,59231,Pakistan,Rice (coarse),PKR,KG,12,2017,UNKNOWN
59232,59232,Pakistan,Salt,PKR,KG,1,2014,UNKNOWN
59233,59233,Pakistan,Salt,PKR,KG,2,2014,UNKNOWN
59234,59234,Pakistan,Salt,PKR,KG,3,2014,UNKNOWN
59235,59235,Pakistan,Salt,PKR,KG,4,2014,UNKNOWN
59236,59236,Pakistan,Salt,PKR,KG,5,2014,UNKNOWN
59237,59237,Pakistan,Salt,PKR,KG,6,2014,UNKNOWN
59238,59238,Pakistan,Salt,PKR,KG,7,2014,UNKNOWN
59239,59239,Pakistan,Salt,PKR,KG,8,2014,UNKNOWN
59240,59240,Pakistan,Salt,PKR,KG,9,2014,UNKNOWN
59241,59241,Pakistan,Salt,PKR,KG,10,2014,UNKNOWN
59242,59242,Pakistan,Salt,PKR,KG,11,2014,UNKNOWN
59243,59243,Pakistan,Salt,PKR,KG,12,2014,10.2
59244,59244,Pakistan,Salt,PKR,KG,1,2015,10.2
59245,59245,Pakistan,Salt,PKR,KG,2,2015,10.2
59246,59246,Pakistan,Salt,PKR,KG,3,2015,10.2
59247,59247,Pakistan,Salt,PKR,KG,4,2015,10.2
59248,59248,Pakistan,Salt,PKR,KG,5,2015,10.2
59249,59249,Pakistan,Salt,PKR,KG,6,2015,10.2
59250,59250,Pakistan,Salt,PKR,KG,7,2015,10.32
59251,59251,Pakistan,Salt,PKR,KG,8,2015,10.4
59252,59252,Pakistan,Salt,PKR,KG,9,2015,10.2
59253,59253,Pakistan,Salt,PKR,KG,10,2015,10.4
59254,59254,Pakistan,Salt,PKR,KG,11,2015,10.4
59255,59255,Pakistan,Salt,PKR,KG,12,2015,10.4
59256,59256,Pakistan,Salt,PKR,KG,1,2016,10.4
59257,59257,Pakistan,Salt,PKR,KG,2,2016,10.4
59258,59258,Pakistan,Salt,PKR,KG,3,2016,10.4
59259,59259,Pakistan,Salt,PKR,KG,4,2016,10.4
59260,59260,Pakistan,Salt,PKR,KG,5,2016,10.4
59261,59261,Pakistan,Salt,PKR,KG,6,2016,10.4
59262,59262,Pakistan,Salt,PKR,KG,7,2016,10.4
59263,59263,Pakistan,Salt,PKR,KG,8,2016,10.4
59264,59264,Pakistan,Salt,PKR,KG,9,2016,10.4
59265,59265,Pakistan,Salt,PKR,KG,10,2016,10.4
59266,59266,Pakistan,Salt,PKR,KG,11,2016,10.4
59267,59267,Pakistan,Salt,PKR,KG,12,2016,10.4
59268,59268,Pakistan,Salt,PKR,KG,1,2017,10.4
59269,59269,Pakistan,Salt,PKR,KG,2,2017,10.4
59270,59270,Pakistan,Salt,PKR,KG,3,2017,10.4
59271,59271,Pakistan,Salt,PKR,KG,4,2017,10.4
59272,59272,Pakistan,Salt,PKR,KG,5,2017,10.4
59273,59273,Pakistan,Salt,PKR,KG,6,2017,10.4
59274,59274,Pakistan,Salt,PKR,KG,7,2017,10.4
59275,59275,Pakistan,Salt,PKR,KG,8,2017,10.4
59276,59276,Pakistan,Salt,PKR,KG,9,2017,11.15
59277,59277,Pakistan,Salt,PKR,KG,10,2017,UNKNOWN
59278,59278,Pakistan,Salt,PKR,KG,11,2017,UNKNOWN
59279,59279,Pakistan,Salt,PKR,KG,12,2017,UNKNOWN
59280,59280,Pakistan,Sugar,PKR,KG,1,2013,52.85600000000001
59281,59281,Pakistan,Sugar,PKR,KG,2,2013,51.91400000000001
59282,59282,Pakistan,Sugar,PKR,KG,3,2013,54.83
59283,59283,Pakistan,Sugar,PKR,KG,4,2013,53.17999999999999
59284,59284,Pakistan,Sugar,PKR,KG,5,2013,53.422000000000004
59285,59285,Pakistan,Sugar,PKR,KG,6,2013,UNKNOWN
59286,59286,Pakistan,Sugar,PKR,KG,7,2013,54.396
59287,59287,Pakistan,Sugar,PKR,KG,8,2013,54.227999999999994
59288,59288,Pakistan,Sugar,PKR,KG,9,2013,53.726
59289,59289,Pakistan,Sugar,PKR,KG,10,2013,55.96
59290,59290,Pakistan,Sugar,PKR,KG,11,2013,59.08
59291,59291,Pakistan,Sugar,PKR,KG,12,2013,UNKNOWN
59292,59292,Pakistan,Sugar,PKR,KG,1,2014,51.468
59293,59293,Pakistan,Sugar,PKR,KG,2,2014,51.512
59294,59294,Pakistan,Sugar,PKR,KG,3,2014,53.352
59295,59295,Pakistan,Sugar,PKR,KG,4,2014,53.05799999999999
59296,59296,Pakistan,Sugar,PKR,KG,5,2014,52.718
59297,59297,Pakistan,Sugar,PKR,KG,6,2014,54.104
59298,59298,Pakistan,Sugar,PKR,KG,7,2014,56.95
59299,59299,Pakistan,Sugar,PKR,KG,8,2014,58.388
59300,59300,Pakistan,Sugar,PKR,KG,9,2014,61.024
59301,59301,Pakistan,Sugar,PKR,KG,10,2014,59.08200000000001
59302,59302,Pakistan,Sugar,PKR,KG,11,2014,57.029999999999994
59303,59303,Pakistan,Sugar,PKR,KG,12,2014,54.168000000000006
59304,59304,Pakistan,Sugar,PKR,KG,1,2015,54.263999999999996
59305,59305,Pakistan,Sugar,PKR,KG,2,2015,53.984
59306,59306,Pakistan,Sugar,PKR,KG,3,2015,54.263999999999996
59307,59307,Pakistan,Sugar,PKR,KG,4,2015,57.274
59308,59308,Pakistan,Sugar,PKR,KG,5,2015,60.114
59309,59309,Pakistan,Sugar,PKR,KG,6,2015,63.25599999999999
59310,59310,Pakistan,Sugar,PKR,KG,7,2015,66.208
59311,59311,Pakistan,Sugar,PKR,KG,8,2015,65.356
59312,59312,Pakistan,Sugar,PKR,KG,9,2015,64.372
59313,59313,Pakistan,Sugar,PKR,KG,10,2015,60.895999999999994
59314,59314,Pakistan,Sugar,PKR,KG,11,2015,59.472
59315,59315,Pakistan,Sugar,PKR,KG,12,2015,57.548
59316,59316,Pakistan,Sugar,PKR,KG,1,2016,59.791999999999994
59317,59317,Pakistan,Sugar,PKR,KG,2,2016,63.141999999999996
59318,59318,Pakistan,Sugar,PKR,KG,3,2016,63.414
59319,59319,Pakistan,Sugar,PKR,KG,4,2016,63.922000000000004
59320,59320,Pakistan,Sugar,PKR,KG,5,2016,64.11
59321,59321,Pakistan,Sugar,PKR,KG,6,2016,64.834
59322,59322,Pakistan,Sugar,PKR,KG,7,2016,67.864
59323,59323,Pakistan,Sugar,PKR,KG,8,2016,71.75399999999999
59324,59324,Pakistan,Sugar,PKR,KG,9,2016,71.446
59325,59325,Pakistan,Sugar,PKR,KG,10,2016,71.25999999999999
59326,59326,Pakistan,Sugar,PKR,KG,11,2016,71.836
59327,59327,Pakistan,Sugar,PKR,KG,12,2016,63.586
59328,59328,Pakistan,Sugar,PKR,KG,1,2017,64.23400000000001
59329,59329,Pakistan,Sugar,PKR,KG,2,2017,63.426
59330,59330,Pakistan,Sugar,PKR,KG,3,2017,60.94199999999999
59331,59331,Pakistan,Sugar,PKR,KG,4,2017,60.588
59332,59332,Pakistan,Sugar,PKR,KG,5,2017,59.074
59333,59333,Pakistan,Sugar,PKR,KG,6,2017,57.029999999999994
59334,59334,Pakistan,Sugar,PKR,KG,7,2017,55.298
59335,59335,Pakistan,Sugar,PKR,KG,8,2017,56.998000000000005
59336,59336,Pakistan,Sugar,PKR,KG,9,2017,55.754
59337,59337,Pakistan,Sugar,PKR,KG,10,2017,UNKNOWN
59338,59338,Pakistan,Sugar,PKR,KG,11,2017,UNKNOWN
59339,59339,Pakistan,Sugar,PKR,KG,12,2017,UNKNOWN
59340,59340,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,1,2013,UNKNOWN
59341,59341,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,2,2013,UNKNOWN
59342,59342,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,3,2013,UNKNOWN
59343,59343,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,4,2013,UNKNOWN
59344,59344,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,5,2013,UNKNOWN
59345,59345,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,6,2013,UNKNOWN
59346,59346,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,7,2013,UNKNOWN
59347,59347,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,8,2013,UNKNOWN
59348,59348,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,9,2013,550.0
59349,59349,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,10,2013,550.0
59350,59350,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,11,2013,550.0
59351,59351,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,12,2013,UNKNOWN
59352,59352,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,1,2014,484.6
59353,59353,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,2,2014,489.6
59354,59354,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,3,2014,489.6
59355,59355,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,4,2014,UNKNOWN
59356,59356,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,5,2014,UNKNOWN
59357,59357,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,6,2014,UNKNOWN
59358,59358,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,7,2014,UNKNOWN
59359,59359,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,8,2014,UNKNOWN
59360,59360,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,9,2014,UNKNOWN
59361,59361,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,10,2014,UNKNOWN
59362,59362,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,11,2014,UNKNOWN
59363,59363,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,12,2014,517.754
59364,59364,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,1,2015,542.8
59365,59365,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,2,2015,542.8
59366,59366,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,3,2015,542.8
59367,59367,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,4,2015,542.8
59368,59368,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,5,2015,542.8
59369,59369,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,6,2015,542.8
59370,59370,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,7,2015,547.8199999999999
59371,59371,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,8,2015,547.8199999999999
59372,59372,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,9,2015,542.8
59373,59373,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,10,2015,547.8199999999999
59374,59374,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,11,2015,547.8199999999999
59375,59375,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,12,2015,542.8
59376,59376,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,1,2016,542.8
59377,59377,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,2,2016,542.8
59378,59378,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,3,2016,542.8
59379,59379,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,4,2016,556.2
59380,59380,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,5,2016,556.2
59381,59381,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,6,2016,556.2
59382,59382,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,7,2016,556.2
59383,59383,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,8,2016,562.4
59384,59384,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,9,2016,562.4
59385,59385,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,10,2016,562.4
59386,59386,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,11,2016,562.4
59387,59387,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,12,2016,562.4
59388,59388,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,1,2017,562.6
59389,59389,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,2,2017,562.6
59390,59390,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,3,2017,562.6
59391,59391,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,4,2017,562.6
59392,59392,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,5,2017,562.6
59393,59393,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,6,2017,568.2
59394,59394,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,7,2017,593.8
59395,59395,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,8,2017,593.8
59396,59396,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,9,2017,600.05
59397,59397,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,10,2017,UNKNOWN
59398,59398,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,11,2017,UNKNOWN
59399,59399,Pakistan,"Wage (non-qualified labour, non-agricultural)",PKR,KG,12,2017,UNKNOWN
59400,59400,Pakistan,Wheat,PKR,KG,1,2013,UNKNOWN
59401,59401,Pakistan,Wheat,PKR,KG,2,2013,UNKNOWN
59402,59402,Pakistan,Wheat,PKR,KG,3,2013,UNKNOWN
59403,59403,Pakistan,Wheat,PKR,KG,4,2013,UNKNOWN
59404,59404,Pakistan,Wheat,PKR,KG,5,2013,UNKNOWN
59405,59405,Pakistan,Wheat,PKR,KG,6,2013,UNKNOWN
59406,59406,Pakistan,Wheat,PKR,KG,7,2013,UNKNOWN
59407,59407,Pakistan,Wheat,PKR,KG,8,2013,UNKNOWN
59408,59408,Pakistan,Wheat,PKR,KG,9,2013,36.1126
59409,59409,Pakistan,Wheat,PKR,KG,10,2013,36.525
59410,59410,Pakistan,Wheat,PKR,KG,11,2013,38.125
59411,59411,Pakistan,Wheat,PKR,KG,12,2013,UNKNOWN
59412,59412,Pakistan,Wheat,PKR,KG,1,2014,39.964999999999996
59413,59413,Pakistan,Wheat,PKR,KG,2,2014,40.812599999999996
59414,59414,Pakistan,Wheat,PKR,KG,3,2014,41.25320000000001
59415,59415,Pakistan,Wheat,PKR,KG,4,2014,UNKNOWN
59416,59416,Pakistan,Wheat,PKR,KG,5,2014,UNKNOWN
59417,59417,Pakistan,Wheat,PKR,KG,6,2014,UNKNOWN
59418,59418,Pakistan,Wheat,PKR,KG,7,2014,UNKNOWN
59419,59419,Pakistan,Wheat,PKR,KG,8,2014,UNKNOWN
59420,59420,Pakistan,Wheat,PKR,KG,9,2014,UNKNOWN
59421,59421,Pakistan,Wheat,PKR,KG,10,2014,UNKNOWN
59422,59422,Pakistan,Wheat,PKR,KG,11,2014,UNKNOWN
59423,59423,Pakistan,Wheat,PKR,KG,12,2014,36.075
59424,59424,Pakistan,Wheat,PKR,KG,1,2015,35.75
59425,59425,Pakistan,Wheat,PKR,KG,2,2015,35.67
59426,59426,Pakistan,Wheat,PKR,KG,3,2015,35.75
59427,59427,Pakistan,Wheat,PKR,KG,4,2015,34.805
59428,59428,Pakistan,Wheat,PKR,KG,5,2015,34.1312
59429,59429,Pakistan,Wheat,PKR,KG,6,2015,32.9
59430,59430,Pakistan,Wheat,PKR,KG,7,2015,33.095
59431,59431,Pakistan,Wheat,PKR,KG,8,2015,33.1626
59432,59432,Pakistan,Wheat,PKR,KG,9,2015,33.125
59433,59433,Pakistan,Wheat,PKR,KG,10,2015,34.085
59434,59434,Pakistan,Wheat,PKR,KG,11,2015,34.9584
59435,59435,Pakistan,Wheat,PKR,KG,12,2015,35.355
59436,59436,Pakistan,Wheat,PKR,KG,1,2016,35.575
59437,59437,Pakistan,Wheat,PKR,KG,2,2016,35.6376
59438,59438,Pakistan,Wheat,PKR,KG,3,2016,35.385000000000005
59439,59439,Pakistan,Wheat,PKR,KG,4,2016,34.125
59440,59440,Pakistan,Wheat,PKR,KG,5,2016,33.125
59441,59441,Pakistan,Wheat,PKR,KG,6,2016,33.185
59442,59442,Pakistan,Wheat,PKR,KG,7,2016,33.555
59443,59443,Pakistan,Wheat,PKR,KG,8,2016,33.875
59444,59444,Pakistan,Wheat,PKR,KG,9,2016,33.885000000000005
59445,59445,Pakistan,Wheat,PKR,KG,10,2016,34.35
59446,59446,Pakistan,Wheat,PKR,KG,11,2016,34.6126
59447,59447,Pakistan,Wheat,PKR,KG,12,2016,35.135000000000005
59448,59448,Pakistan,Wheat,PKR,KG,1,2017,35.125
59449,59449,Pakistan,Wheat,PKR,KG,2,2017,35.374
59450,59450,Pakistan,Wheat,PKR,KG,3,2017,35.325
59451,59451,Pakistan,Wheat,PKR,KG,4,2017,34.538
59452,59452,Pakistan,Wheat,PKR,KG,5,2017,33.2876
59453,59453,Pakistan,Wheat,PKR,KG,6,2017,33.245999999999995
59454,59454,Pakistan,Wheat,PKR,KG,7,2017,33.024
59455,59455,Pakistan,Wheat,PKR,KG,8,2017,32.62
59456,59456,Pakistan,Wheat,PKR,KG,9,2017,32.766000000000005
59457,59457,Pakistan,Wheat,PKR,KG,10,2017,UNKNOWN
59458,59458,Pakistan,Wheat,PKR,KG,11,2017,UNKNOWN
59459,59459,Pakistan,Wheat,PKR,KG,12,2017,UNKNOWN
59460,59460,Pakistan,Wheat flour,PKR,KG,1,2004,12.551
59461,59461,Pakistan,Wheat flour,PKR,KG,2,2004,12.803999999999998
59462,59462,Pakistan,Wheat flour,PKR,KG,3,2004,13.290000000000001
59463,59463,Pakistan,Wheat flour,PKR,KG,4,2004,12.27
59464,59464,Pakistan,Wheat flour,PKR,KG,5,2004,12.865
59465,59465,Pakistan,Wheat flour,PKR,KG,6,2004,12.729000000000001
59466,59466,Pakistan,Wheat flour,PKR,KG,7,2004,13.2352
59467,59467,Pakistan,Wheat flour,PKR,KG,8,2004,13.385
59468,59468,Pakistan,Wheat flour,PKR,KG,9,2004,13.377199999999998
59469,59469,Pakistan,Wheat flour,PKR,KG,10,2004,13.513
59470,59470,Pakistan,Wheat flour,PKR,KG,11,2004,14.1565
59471,59471,Pakistan,Wheat flour,PKR,KG,12,2004,14.0675
59472,59472,Pakistan,Wheat flour,PKR,KG,1,2005,13.8005
59473,59473,Pakistan,Wheat flour,PKR,KG,2,2005,13.907499999999999
59474,59474,Pakistan,Wheat flour,PKR,KG,3,2005,14.016
59475,59475,Pakistan,Wheat flour,PKR,KG,4,2005,13.77
59476,59476,Pakistan,Wheat flour,PKR,KG,5,2005,13.116
59477,59477,Pakistan,Wheat flour,PKR,KG,6,2005,13.1
59478,59478,Pakistan,Wheat flour,PKR,KG,7,2005,13.500499999999999
59479,59479,Pakistan,Wheat flour,PKR,KG,8,2005,12.7584
59480,59480,Pakistan,Wheat flour,PKR,KG,9,2005,12.7622
59481,59481,Pakistan,Wheat flour,PKR,KG,10,2005,12.6404
59482,59482,Pakistan,Wheat flour,PKR,KG,11,2005,12.969999999999999
59483,59483,Pakistan,Wheat flour,PKR,KG,12,2005,12.994200000000001
