"Indicator","Time","Value (USD/GMD)"
"Currency","2000/06/30",12.81
"Currency","2000/06/29",12.81
"Currency","2000/06/28",12.81
"Currency","2000/06/27",12.81
"Currency","2000/06/26",12.81
"Currency","2000/06/23",12.79
"Currency","2000/06/22",12.79
"Currency","2000/06/21",12.80
"Currency","2000/06/20",12.80
"Currency","2000/06/19",12.80
"Currency","2000/06/16",12.75
"Currency","2000/06/15",12.75
"Currency","2000/06/14",12.75
"Currency","2000/06/13",12.75
"Currency","2000/06/12",12.68
"Currency","2000/06/09",12.68
"Currency","2000/06/08",12.68
"Currency","2000/06/07",12.68
"Currency","2000/06/06",12.68
"Currency","2000/06/05",12.68
"Currency","2000/06/02",12.68
"Currency","2000/06/01",12.68
"Currency","2000/05/31",12.68
"Currency","2000/05/30",12.68
"Currency","2000/05/29",12.65
"Currency","2000/05/26",12.65
"Currency","2000/05/25",12.65
"Currency","2000/05/24",12.65
"Currency","2000/05/23",12.65
"Currency","2000/05/22",12.65
"Currency","2000/05/19",12.65
"Currency","2000/05/18",12.65
"Currency","2000/05/17",12.60
"Currency","2000/05/16",12.60
"Currency","2000/05/15",12.30
"Currency","2000/05/12",12.30
"Currency","2000/05/11",12.30
"Currency","2000/05/10",12.30
"Currency","2000/05/09",12.30
"Currency","2000/05/08",12.30
"Currency","2000/05/05",12.30
"Currency","2000/05/04",12.29
"Currency","2000/05/03",12.25
"Currency","2000/05/02",12.25
"Currency","2000/05/01",12.25
"Currency","2000/04/28",12.25
"Currency","2000/04/27",12.23
"Currency","2000/04/26",12.23
"Currency","2000/04/25",12.23
"Currency","2000/04/24",12.20
"Currency","2000/04/21",12.20
"Currency","2000/04/20",12.20
"Currency","2000/04/19",12.20
"Currency","2000/04/18",12.20
"Currency","2000/04/17",12.15
"Currency","2000/04/14",12.18
"Currency","2000/04/13",12.18
"Currency","2000/04/12",12.18
"Currency","2000/04/11",12.18
"Currency","2000/04/10",12.18
"Currency","2000/04/07",12.20
"Currency","2000/04/06",12.20
"Currency","2000/04/05",12.20
"Currency","2000/04/04",12.20
"Currency","2000/04/03",12.20
"Currency","2000/03/31",12.20
"Currency","2000/03/30",12.20
"Currency","2000/03/29",12.20
"Currency","2000/03/28",12.20
"Currency","2000/03/27",12.13
"Currency","2000/03/24",12.13
"Currency","2000/03/23",12.13
"Currency","2000/03/22",12.13
"Currency","2000/03/21",12.10
"Currency","2000/03/20",12.10
"Currency","2000/03/17",12.08
"Currency","2000/03/16",12.08
"Currency","2000/03/15",12.08
"Currency","2000/03/14",12.08
"Currency","2000/03/13",12.15
"Currency","2000/03/10",12.10
"Currency","2000/03/09",12.10
"Currency","2000/03/08",12.10
"Currency","2000/03/07",12.10
"Currency","2000/03/06",12.10
"Currency","2000/03/03",12.10
"Currency","2000/03/02",12.10
"Currency","2000/03/01",12.08
"Currency","2000/02/29",12.08
"Currency","2000/02/28",12.08
"Currency","2000/02/25",12.08
"Currency","2000/02/24",12.08
"Currency","2000/02/23",12.02
"Currency","2000/02/22",12.02
"Currency","2000/02/21",12.03
"Currency","2000/02/18",12.03
"Currency","2000/02/17",12.02
"Currency","2000/02/16",12.02
"Currency","2000/02/15",12.03
"Currency","2000/02/14",12.00
"Currency","2000/02/11",11.95
"Currency","2000/02/10",11.95
"Currency","2000/02/09",11.95
"Currency","2000/02/08",11.95
"Currency","2000/02/07",11.95
"Currency","2000/02/04",11.98
"Currency","2000/02/03",11.98
"Currency","2000/02/02",11.98
"Currency","2000/02/01",11.98
"Currency","2000/01/31",11.98
"Currency","2000/01/28",11.98
"Currency","2000/01/27",11.98
"Currency","2000/01/26",11.98
"Currency","2000/01/25",11.85
"Currency","2000/01/24",11.85
"Currency","2000/01/21",11.60
"Currency","2000/01/20",11.60
"Currency","2000/01/19",11.60
"Currency","2000/01/18",11.60
"Currency","2000/01/17",11.61
"Currency","2000/01/14",11.60
"Currency","2000/01/13",11.60
"Currency","2000/01/12",11.60
"Currency","2000/01/11",11.60
"Currency","2000/01/10",11.60
"Currency","2000/01/07",11.61
"Currency","2000/01/06",11.61
"Currency","2000/01/05",11.60
"Currency","2000/01/04",11.60
"Currency","2000/01/03",11.56
"Currency","1999/12/31",11.58
"Currency","1999/12/30",11.58
"Currency","1999/12/29",11.58
"Currency","1999/12/28",11.60
"Currency","1999/12/27",11.60
"Currency","1999/12/24",11.60
"Currency","1999/12/23",11.60
"Currency","1999/12/22",11.60
"Currency","1999/12/21",11.61
"Currency","1999/12/20",11.60
"Currency","1999/12/17",11.57
"Currency","1999/12/16",11.60
"Currency","1999/12/15",11.60
"Currency","1999/12/14",11.60
"Currency","1999/12/13",11.60
"Currency","1999/12/10",11.61
"Currency","1999/12/09",11.61
"Currency","1999/12/08",11.61
"Currency","1999/12/07",11.60
"Currency","1999/12/06",11.80
"Currency","1999/12/03",11.80
"Currency","1999/12/02",11.80
"Currency","1999/12/01",11.80
"Currency","1999/11/30",11.80
"Currency","1999/11/29",11.80
"Currency","1999/11/26",11.80
"Currency","1999/11/25",11.80
"Currency","1999/11/24",11.80
"Currency","1999/11/23",11.80
"Currency","1999/11/22",11.83
"Currency","1999/11/19",11.83
"Currency","1999/11/18",11.83
"Currency","1999/11/17",11.83
"Currency","1999/11/16",11.83
"Currency","1999/11/15",11.85
"Currency","1999/11/12",11.86
"Currency","1999/11/11",11.85
"Currency","1999/11/10",11.85
"Currency","1999/11/09",11.70
"Currency","1999/11/08",11.85
"Currency","1999/11/05",11.85
"Currency","1999/11/04",11.80
"Currency","1999/11/03",11.80
"Currency","1999/11/02",11.70
"Currency","1999/11/01",11.88
"Currency","1999/10/29",11.88
"Currency","1999/10/28",11.88
"Currency","1999/10/27",11.88
"Currency","1999/10/26",11.88
"Currency","1999/10/25",11.90
"Currency","1999/10/22",11.85
"Currency","1999/10/21",11.85
"Currency","1999/10/20",11.85
"Currency","1999/10/19",11.84
"Currency","1999/10/18",11.85
"Currency","1999/10/15",11.85
"Currency","1999/10/14",11.85
"Currency","1999/10/13",11.80
"Currency","1999/10/12",11.81
"Currency","1999/10/11",11.81
"Currency","1999/10/08",11.80
"Currency","1999/10/07",11.80
"Currency","1999/10/06",11.80
"Currency","1999/10/05",11.80
"Currency","1999/10/04",11.80
"Currency","1999/10/01",11.79
"Currency","1999/09/30",11.79
"Currency","1999/09/29",11.80
"Currency","1999/09/28",11.80
"Currency","1999/09/27",11.77
"Currency","1999/09/24",11.85
"Currency","1999/09/23",11.76
"Currency","1999/09/22",11.75
"Currency","1999/09/21",11.75
"Currency","1999/09/20",11.75
"Currency","1999/09/17",11.75
"Currency","1999/09/16",11.75
"Currency","1999/09/15",11.74
"Currency","1999/09/14",11.74
"Currency","1999/09/13",11.74
"Currency","1999/09/10",11.77
"Currency","1999/09/09",11.80
"Currency","1999/09/08",11.77
"Currency","1999/09/07",11.77
"Currency","1999/09/06",11.78
"Currency","1999/09/03",11.80
"Currency","1999/09/02",11.79
"Currency","1999/09/01",11.79
"Currency","1999/08/31",11.79
"Currency","1999/08/30",11.77
"Currency","1999/08/27",11.77
"Currency","1999/08/26",11.77
"Currency","1999/08/25",11.83
"Currency","1999/08/24",11.83
"Currency","1999/08/23",11.80
"Currency","1999/08/20",11.80
"Currency","1999/08/19",11.80
"Currency","1999/08/18",11.80
"Currency","1999/08/17",11.80
"Currency","1999/08/16",11.80
"Currency","1999/08/13",11.79
"Currency","1999/08/12",11.78
"Currency","1999/08/11",11.80
"Currency","1999/08/10",11.78
"Currency","1999/08/09",11.78
"Currency","1999/08/06",11.80
"Currency","1999/08/05",11.85
"Currency","1999/08/04",11.85
"Currency","1999/08/03",11.85
"Currency","1999/08/02",11.85
"Currency","1999/07/30",11.80
"Currency","1999/07/29",11.85
"Currency","1999/07/28",11.85
"Currency","1999/07/27",11.90
"Currency","1999/07/26",11.85
"Currency","1999/07/23",11.80
"Currency","1999/07/22",11.85
"Currency","1999/07/21",11.90
"Currency","1999/07/20",11.90
"Currency","1999/07/19",11.78
"Currency","1999/07/16",11.78
"Currency","1999/07/15",11.71
"Currency","1999/07/14",11.70
"Currency","1999/07/13",11.70
"Currency","1999/07/12",11.70
"Currency","1999/07/09",11.73
"Currency","1999/07/08",11.73
"Currency","1999/07/07",11.30
"Currency","1999/07/06",11.15
"Currency","1999/07/05",11.63
"Currency","1999/07/02",11.66
"Currency","1999/07/01",11.66
"Currency","1999/06/30",11.66
"Currency","1999/06/29",11.64
"Currency","1999/06/28",11.65
"Currency","1999/06/25",11.65
"Currency","1999/06/24",11.65
"Currency","1999/06/23",11.65
"Currency","1999/06/22",11.65
"Currency","1999/06/21",11.65
"Currency","1999/06/18",11.67
"Currency","1999/06/17",11.67
"Currency","1999/06/16",11.67
"Currency","1999/06/15",11.67
"Currency","1999/06/14",11.66
"Currency","1999/06/11",11.66
"Currency","1999/06/10",11.65
"Currency","1999/06/09",11.64
"Currency","1999/06/08",11.64
"Currency","1999/06/07",11.57
"Currency","1999/06/04",11.57
"Currency","1999/06/03",11.57
"Currency","1999/06/02",11.57
"Currency","1999/06/01",11.68
"Currency","1999/05/31",11.34
"Currency","1999/05/28",11.34
"Currency","1999/05/27",11.34
"Currency","1999/05/26",11.34
"Currency","1999/05/25",11.34
"Currency","1999/05/24",11.55
"Currency","1999/05/21",11.23
"Currency","1999/05/20",11.23
"Currency","1999/05/19",11.23
"Currency","1999/05/18",11.23
"Currency","1999/05/17",11.23
"Currency","1999/05/14",11.23
"Currency","1999/05/13",11.23
"Currency","1999/05/12",11.23
"Currency","1999/05/11",11.30
"Currency","1999/05/10",11.30
"Currency","1999/05/07",11.30
"Currency","1999/05/06",11.30
"Currency","1999/05/05",11.30
"Currency","1999/05/04",11.30
"Currency","1999/05/03",11.28
"Currency","1999/04/30",11.43
"Currency","1999/04/29",11.50
"Currency","1999/04/28",11.48
"Currency","1999/04/27",11.28
"Currency","1999/04/26",11.23
"Currency","1999/04/23",11.23
"Currency","1999/04/22",11.29
"Currency","1999/04/21",11.28
"Currency","1999/04/20",11.25
"Currency","1999/04/19",11.09
"Currency","1999/04/16",11.09
"Currency","1999/04/15",11.09
"Currency","1999/04/14",11.09
"Currency","1999/04/13",11.09
"Currency","1999/04/12",11.11
"Currency","1999/04/09",11.11
"Currency","1999/04/08",11.11
"Currency","1999/04/07",11.11
"Currency","1999/04/06",11.13
"Currency","1999/04/05",11.13
"Currency","1999/04/02",11.13
"Currency","1999/04/01",11.13
"Currency","1999/03/31",11.13
"Currency","1999/03/30",11.13
"Currency","1999/03/29",11.25
"Currency","1999/03/26",11.25
"Currency","1999/03/25",11.13
"Currency","1999/03/24",11.13
"Currency","1999/03/23",11.13
"Currency","1999/03/22",11.22
"Currency","1999/03/19",11.23
"Currency","1999/03/18",11.13
"Currency","1999/03/17",11.26
"Currency","1999/03/16",11.25
"Currency","1999/03/15",11.25
"Currency","1999/03/12",11.25
"Currency","1999/03/11",11.25
"Currency","1999/03/10",11.25
"Currency","1999/03/09",11.25
"Currency","1999/03/08",11.28
"Currency","1999/03/05",11.28
"Currency","1999/03/04",11.28
"Currency","1999/03/03",11.28
"Currency","1999/03/02",11.28
"Currency","1999/03/01",11.10
"Currency","1999/02/26",11.05
"Currency","1999/02/25",11.05
"Currency","1999/02/24",11.05
"Currency","1999/02/23",11.05
"Currency","1999/02/22",11.05
"Currency","1999/02/19",10.98
"Currency","1999/02/18",10.98
"Currency","1999/02/17",10.98
"Currency","1999/02/16",10.98
"Currency","1999/02/15",10.98
"Currency","1999/02/12",10.98
"Currency","1999/02/11",10.98
"Currency","1999/02/10",10.98
"Currency","1999/02/09",11.08
"Currency","1999/02/08",11.08
"Currency","1999/02/05",10.95
"Currency","1999/02/04",10.82
"Currency","1999/02/03",10.82
"Currency","1999/02/02",10.77
"Currency","1999/02/01",10.77
"Currency","1999/01/29",11.08
"Currency","1999/01/28",11.08
"Currency","1999/01/27",11.08
"Currency","1999/01/26",11.08
"Currency","1999/01/25",11.10
"Currency","1999/01/22",11.08
"Currency","1999/01/21",11.08
"Currency","1999/01/20",11.08
"Currency","1999/01/19",11.08
"Currency","1999/01/18",11.08
"Currency","1999/01/15",11.10
"Currency","1999/01/14",11.10
"Currency","1999/01/13",11.10
"Currency","1999/01/12",11.10
"Currency","1999/01/11",11.13
"Currency","1999/01/08",11.03
"Currency","1999/01/07",11.11
"Currency","1999/01/06",11.11
"Currency","1999/01/05",11.18
"Currency","1999/01/04",11.18
"Currency","1999/01/01",11.18
"Currency","1998/12/31",11.18
"Currency","1998/12/30",11.18
"Currency","1998/12/29",11.18
"Currency","1998/12/28",11.04
"Currency","1998/12/25",11.04
"Currency","1998/12/24",11.04
"Currency","1998/12/23",11.04
"Currency","1998/12/22",11.04
"Currency","1998/12/21",11.18
"Currency","1998/12/18",11.18
"Currency","1998/12/17",11.05
"Currency","1998/12/16",11.05
"Currency","1998/12/15",11.05
"Currency","1998/12/14",11.05
"Currency","1998/12/11",11.05
"Currency","1998/12/10",11.05
"Currency","1998/12/09",11.19
"Currency","1998/12/08",11.16
"Currency","1998/12/07",11.16
"Currency","1998/12/04",11.16
"Currency","1998/12/03",10.98
"Currency","1998/12/02",11.00
"Currency","1998/12/01",11.00
"","",""
"Data Source: http://www.tradingeconomics.com","",""
"Downloaded from http://vam.wfp.org on 11 Jun 2018","",""
