"Indicator","Time","Value (USD/GNF)"
"Currency","2018/06/08",9005.00
"Currency","2018/06/07",9005.00
"Currency","2018/06/06",9005.00
"Currency","2018/06/05",9000.00
"Currency","2018/06/04",8953.00
"Currency","2018/06/01",9000.00
"Currency","2018/05/31",8996.00
"Currency","2018/05/30",8997.00
"Currency","2018/05/29",8984.01
"Currency","2018/05/28",8990.00
"Currency","2018/05/25",9002.00
"Currency","2018/05/24",9002.00
"Currency","2018/05/23",8980.01
"Currency","2018/05/22",8916.15
"Currency","2018/05/21",8999.00
"Currency","2018/05/18",9000.00
"Currency","2018/05/17",9000.00
"Currency","2018/05/16",8993.00
"Currency","2018/05/15",8985.01
"Currency","2018/05/14",8985.01
"Currency","2018/05/11",8994.00
"Currency","2018/05/10",9002.00
"Currency","2018/05/09",9004.00
"Currency","2018/05/08",9003.00
"Currency","2018/05/07",8999.00
"Currency","2018/05/04",9000.00
"Currency","2018/05/03",9002.00
"Currency","2018/05/02",9002.00
"Currency","2018/05/01",9002.00
"Currency","2018/04/30",8993.00
"Currency","2018/04/27",9001.00
"Currency","2018/04/26",9001.00
"Currency","2018/04/25",8998.00
"Currency","2018/04/24",9000.00
"Currency","2018/04/23",8991.00
"Currency","2018/04/20",9000.00
"Currency","2018/04/19",8998.00
"Currency","2018/04/18",9000.00
"Currency","2018/04/17",8997.00
"Currency","2018/04/16",9000.00
"Currency","2018/04/13",9000.00
"Currency","2018/04/12",9001.00
"Currency","2018/04/11",9001.00
"Currency","2018/04/10",8985.00
"Currency","2018/04/09",9005.00
"Currency","2018/04/06",9005.00
"Currency","2018/04/05",9005.00
"Currency","2018/04/04",9000.00
"Currency","2018/04/03",8995.00
"Currency","2018/04/02",8995.00
"Currency","2018/03/30",8995.00
"Currency","2018/03/29",8995.00
"Currency","2018/03/28",9001.00
"Currency","2018/03/27",9001.00
"Currency","2018/03/26",9001.00
"Currency","2018/03/23",9003.00
"Currency","2018/03/22",9003.00
"Currency","2018/03/21",9002.00
"Currency","2018/03/20",9004.00
"Currency","2018/03/19",9003.00
"Currency","2018/03/16",9003.00
"Currency","2018/03/15",9003.00
"Currency","2018/03/14",9000.00
"Currency","2018/03/13",9004.00
"Currency","2018/03/12",9006.00
"Currency","2018/03/09",9006.00
"Currency","2018/03/08",9003.00
"Currency","2018/03/07",9005.00
"Currency","2018/03/06",9006.00
"Currency","2018/03/05",9005.00
"Currency","2018/03/02",8900.00
"Currency","2018/03/01",8995.00
"Currency","2018/02/28",9000.00
"Currency","2018/02/27",9000.00
"Currency","2018/02/26",8994.00
"Currency","2018/02/23",8990.00
"Currency","2018/02/22",9000.00
"Currency","2018/02/21",9005.00
"Currency","2018/02/20",9001.00
"Currency","2018/02/19",8998.00
"Currency","2018/02/16",8998.00
"Currency","2018/02/15",9000.00
"Currency","2018/02/14",9000.00
"Currency","2018/02/13",8996.00
"Currency","2018/02/12",8950.00
"Currency","2018/02/09",9000.00
"Currency","2018/02/08",9000.00
"Currency","2018/02/07",9006.00
"Currency","2018/02/06",9005.00
"Currency","2018/02/05",9006.00
"Currency","2018/02/02",9004.00
"Currency","2018/02/01",9002.00
"Currency","2018/01/31",9002.00
"Currency","2018/01/30",8995.00
"Currency","2018/01/29",9002.00
"Currency","2018/01/26",9000.00
"Currency","2018/01/25",9000.00
"Currency","2018/01/24",8997.00
"Currency","2018/01/23",8977.01
"Currency","2018/01/22",8996.00
"Currency","2018/01/19",8994.00
"Currency","2018/01/18",8996.00
"Currency","2018/01/17",8988.00
"Currency","2018/01/16",8994.00
"Currency","2018/01/15",8996.00
"Currency","2018/01/12",8995.00
"Currency","2018/01/11",8996.00
"Currency","2018/01/10",8998.00
"Currency","2018/01/09",8999.00
"Currency","2018/01/08",9005.00
"Currency","2018/01/05",8997.00
"Currency","2018/01/04",9000.00
"Currency","2018/01/03",9003.00
"Currency","2018/01/02",9003.00
"Currency","2017/12/29",9002.00
"Currency","2017/12/28",9004.00
"Currency","2017/12/27",9000.00
"Currency","2017/12/26",9003.00
"Currency","2017/12/22",9000.00
"Currency","2017/12/21",9000.00
"Currency","2017/12/20",8900.00
"Currency","2017/12/19",9008.00
"Currency","2017/12/18",9008.00
"Currency","2017/12/15",8948.00
"Currency","2017/12/14",9001.00
"Currency","2017/12/13",9001.00
"Currency","2017/12/12",9001.00
"Currency","2017/12/11",9002.00
"Currency","2017/12/08",9002.00
"Currency","2017/12/07",9004.00
"Currency","2017/12/06",8987.00
"Currency","2017/12/05",9002.00
"Currency","2017/12/04",9003.00
"Currency","2017/12/01",9004.00
"Currency","2017/11/30",9002.00
"Currency","2017/11/29",8985.01
"Currency","2017/11/28",9001.00
"Currency","2017/11/27",9003.00
"Currency","2017/11/24",8995.00
"Currency","2017/11/23",9002.00
"Currency","2017/11/22",9000.00
"Currency","2017/11/21",8900.00
"Currency","2017/11/20",8995.00
"Currency","2017/11/17",8998.00
"Currency","2017/11/16",8998.00
"Currency","2017/11/15",9000.00
"Currency","2017/11/14",8991.00
"Currency","2017/11/13",8997.00
"Currency","2017/11/10",8995.00
"Currency","2017/11/09",9006.98
"Currency","2017/11/08",8994.00
"Currency","2017/11/07",8988.00
"Currency","2017/11/06",8997.00
"Currency","2017/11/03",8995.00
"Currency","2017/11/02",8995.00
"Currency","2017/11/01",8990.00
"Currency","2017/10/31",9000.00
"Currency","2017/10/30",8898.00
"Currency","2017/10/27",8998.00
"Currency","2017/10/26",8996.00
"Currency","2017/10/25",8997.00
"Currency","2017/10/24",8990.00
"Currency","2017/10/23",8997.00
"Currency","2017/10/20",8997.00
"Currency","2017/10/19",8976.00
"Currency","2017/10/18",8975.00
"Currency","2017/10/17",8891.10
"Currency","2017/10/16",8887.00
"Currency","2017/10/14",8888.00
"Currency","2017/10/13",8888.00
"Currency","2017/10/12",8887.00
"Currency","2017/10/11",8892.10
"Currency","2017/10/10",8891.10
"Currency","2017/10/09",8888.00
"Currency","2017/10/07",8887.00
"Currency","2017/10/06",8887.00
"Currency","2017/10/05",8888.00
"Currency","2017/10/04",8888.00
"Currency","2017/10/03",8888.00
"Currency","2017/10/02",8890.00
"Currency","2017/09/30",8897.00
"Currency","2017/09/29",8897.00
"Currency","2017/09/28",8900.00
"Currency","2017/09/27",8905.00
"Currency","2017/09/26",8900.00
"Currency","2017/09/25",8912.00
"Currency","2017/09/22",8891.10
"Currency","2017/09/21",8900.00
"Currency","2017/09/20",8900.00
"Currency","2017/09/19",8900.00
"Currency","2017/09/18",8908.00
"Currency","2017/09/16",8912.00
"Currency","2017/09/15",8912.00
"Currency","2017/09/14",8917.00
"Currency","2017/09/13",8920.00
"Currency","2017/09/12",8902.00
"Currency","2017/09/11",8926.00
"Currency","2017/09/09",8905.00
"Currency","2017/09/08",8905.00
"Currency","2017/09/07",8908.00
"Currency","2017/09/06",8912.00
"Currency","2017/09/05",8918.00
"Currency","2017/09/04",8925.00
"Currency","2017/09/01",8785.00
"Currency","2017/08/31",8785.00
"Currency","2017/08/30",8838.00
"Currency","2017/08/29",8838.00
"Currency","2017/08/28",8838.00
"Currency","2017/08/25",8837.00
"Currency","2017/08/24",8837.00
"Currency","2017/08/23",8838.00
"Currency","2017/08/22",8840.00
"Currency","2017/08/21",8842.00
"Currency","2017/08/19",8843.00
"Currency","2017/08/18",8843.00
"Currency","2017/08/17",8845.00
"Currency","2017/08/16",8845.00
"Currency","2017/08/15",8848.00
"Currency","2017/08/14",8905.00
"Currency","2017/08/11",8892.00
"Currency","2017/08/10",8895.00
"Currency","2017/08/09",8898.00
"Currency","2017/08/08",8875.00
"Currency","2017/08/07",8900.00
"Currency","2017/08/05",8890.00
"Currency","2017/08/04",8893.00
"Currency","2017/08/03",8895.00
"Currency","2017/08/02",8895.00
"Currency","2017/08/01",8897.00
"Currency","2017/07/31",8901.00
"Currency","2017/07/28",8905.00
"Currency","2017/07/27",9005.00
"Currency","2017/07/26",8915.00
"Currency","2017/07/25",8891.10
"Currency","2017/07/24",8891.00
"Currency","2017/07/21",8920.00
"Currency","2017/07/20",8907.16
"Currency","2017/07/19",8925.00
"Currency","2017/07/18",8932.00
"Currency","2017/07/17",8911.10
"Currency","2017/07/14",8900.00
"Currency","2017/07/13",9017.00
"Currency","2017/07/12",9018.00
"Currency","2017/07/11",9008.98
"Currency","2017/07/10",9020.00
"Currency","2017/07/08",9020.00
"Currency","2017/07/07",9020.00
"Currency","2017/07/06",9027.00
"Currency","2017/07/05",8957.97
"Currency","2017/07/04",8998.00
"Currency","2017/07/03",8889.93
"Currency","2017/06/30",8993.00
"Currency","2017/06/29",8984.00
"Currency","2017/06/28",9005.00
"Currency","2017/06/27",8979.01
"Currency","2017/06/26",9018.00
"Currency","2017/06/24",9022.00
"Currency","2017/06/23",9022.00
"Currency","2017/06/22",9029.00
"Currency","2017/06/21",8992.00
"Currency","2017/06/20",8991.00
"Currency","2017/06/19",9018.00
"Currency","2017/06/17",9006.00
"Currency","2017/06/16",9006.00
"Currency","2017/06/15",9007.50
"Currency","2017/06/14",9030.00
"Currency","2017/06/13",8990.00
"Currency","2017/06/12",9015.00
"Currency","2017/06/09",9010.00
"Currency","2017/06/08",9025.00
"Currency","2017/06/07",9025.00
"Currency","2017/06/06",9015.00
"Currency","2017/06/05",9020.00
"Currency","2017/06/03",9023.90
"Currency","2017/06/02",9023.90
"Currency","2017/06/01",9040.00
"Currency","2017/05/31",9000.00
"Currency","2017/05/30",8985.00
"Currency","2017/05/29",9085.00
"Currency","2017/05/26",9087.00
"Currency","2017/05/25",9090.00
"Currency","2017/05/24",9092.50
"Currency","2017/05/23",9017.00
"Currency","2017/05/22",9055.00
"Currency","2017/05/20",9005.00
"Currency","2017/05/19",9005.00
"Currency","2017/05/18",9000.00
"Currency","2017/05/17",9050.00
"Currency","2017/05/16",9120.00
"Currency","2017/05/15",9018.00
"Currency","2017/05/12",9015.00
"Currency","2017/05/11",9213.75
"Currency","2017/05/10",9232.50
"Currency","2017/05/09",9205.00
"Currency","2017/05/08",9177.41
"Currency","2017/05/05",9205.00
"Currency","2017/05/04",9205.00
"Currency","2017/05/03",9217.00
"Currency","2017/05/02",9202.00
"Currency","2017/05/01",9192.00
"Currency","2017/04/28",9200.00
"Currency","2017/04/27",9200.00
"Currency","2017/04/26",9035.00
"Currency","2017/04/25",9122.50
"Currency","2017/04/24",9125.00
"Currency","2017/04/21",9247.86
"Currency","2017/04/20",9202.00
"Currency","2017/04/19",9020.00
"Currency","2017/04/18",9038.00
"Currency","2017/04/17",9028.00
"Currency","2017/04/14",9120.00
"Currency","2017/04/13",9200.00
"Currency","2017/04/12",9205.00
"Currency","2017/04/11",9078.00
"Currency","2017/04/10",9227.00
"Currency","2017/04/08",9230.00
"Currency","2017/04/07",9230.00
"Currency","2017/04/06",9220.00
"Currency","2017/04/05",9248.00
"Currency","2017/04/04",9110.88
"Currency","2017/04/03",9106.70
"Currency","2017/03/31",9195.00
"Currency","2017/03/30",9222.00
"Currency","2017/03/29",9250.00
"Currency","2017/03/28",9160.90
"Currency","2017/03/27",9165.00
"Currency","2017/03/24",9188.00
"Currency","2017/03/23",9190.00
"Currency","2017/03/22",9230.00
"Currency","2017/03/21",9304.80
"Currency","2017/03/20",9187.00
"Currency","2017/03/17",9197.00
"Currency","2017/03/16",9295.00
"Currency","2017/03/15",9175.00
"Currency","2017/03/14",9236.00
"Currency","2017/03/13",9088.00
"Currency","2017/03/10",9328.00
"Currency","2017/03/09",9274.10
"Currency","2017/03/08",9345.00
"Currency","2017/03/07",9300.00
"Currency","2017/03/06",9337.00
"Currency","2017/03/03",9320.00
"Currency","2017/03/02",9195.00
"Currency","2017/03/01",9276.80
"Currency","2017/02/28",9120.00
"Currency","2017/02/27",9300.00
"Currency","2017/02/25",9298.00
"Currency","2017/02/24",9250.00
"Currency","2017/02/23",9276.80
"Currency","2017/02/22",9227.00
"Currency","2017/02/21",9225.00
"Currency","2017/02/20",9275.00
"Currency","2017/02/17",9220.00
"Currency","2017/02/16",9200.00
"Currency","2017/02/15",9350.00
"Currency","2017/02/14",9150.00
"Currency","2017/02/13",9237.50
"Currency","2017/02/10",9300.00
"Currency","2017/02/09",9302.00
"Currency","2017/02/08",9250.00
"Currency","2017/02/07",9200.00
"Currency","2017/02/06",9306.10
"Currency","2017/02/04",9305.00
"Currency","2017/02/03",9305.00
"Currency","2017/02/02",9220.00
"Currency","2017/02/01",9305.00
"Currency","2017/01/31",9210.00
"Currency","2017/01/30",9267.10
"Currency","2017/01/28",9325.00
"Currency","2017/01/27",9325.00
"Currency","2017/01/26",9300.00
"Currency","2017/01/25",9325.00
"Currency","2017/01/24",9290.00
"Currency","2017/01/23",9335.00
"Currency","2017/01/21",9332.00
"Currency","2017/01/20",9332.00
"Currency","2017/01/19",9137.50
"Currency","2017/01/18",9325.00
"Currency","2017/01/17",9312.50
"Currency","2017/01/16",9300.00
"Currency","2017/01/13",9248.00
"Currency","2017/01/12",9355.00
"Currency","2017/01/11",9346.60
"Currency","2017/01/10",9355.00
"Currency","2017/01/09",9354.00
"Currency","2017/01/06",9350.00
"Currency","2017/01/05",9395.60
"Currency","2017/01/04",9318.00
"Currency","2017/01/03",9370.00
"Currency","2017/01/02",9375.00
"Currency","2016/12/30",9368.00
"Currency","2016/12/29",9271.00
"Currency","2016/12/28",9331.00
"Currency","2016/12/27",9375.00
"Currency","2016/12/26",9323.00
"Currency","2016/12/23",9325.00
"Currency","2016/12/22",9100.00
"Currency","2016/12/21",9387.50
"Currency","2016/12/20",9368.50
"Currency","2016/12/19",9305.00
"Currency","2016/12/16",9092.70
"Currency","2016/12/15",9250.00
"Currency","2016/12/14",9205.00
"Currency","2016/12/13",9200.00
"Currency","2016/12/12",9095.00
"Currency","2016/12/10",9190.00
"Currency","2016/12/09",9240.00
"Currency","2016/12/08",9188.00
"Currency","2016/12/07",9135.00
"Currency","2016/12/06",9092.70
"Currency","2016/12/05",8938.00
"Currency","2016/12/02",9135.00
"Currency","2016/12/01",9145.00
"Currency","2016/11/30",9145.00
"Currency","2016/11/29",8885.00
"Currency","2016/11/28",9105.00
"Currency","2016/11/25",9128.00
"Currency","2016/11/24",9128.00
"Currency","2016/11/23",9128.00
"Currency","2016/11/22",9100.00
"Currency","2016/11/21",9070.00
"Currency","2016/11/19",9018.00
"Currency","2016/11/18",9066.00
"Currency","2016/11/17",9070.00
"Currency","2016/11/16",9075.00
"Currency","2016/11/15",8975.00
"Currency","2016/11/11",9100.00
"Currency","2016/11/10",8870.00
"Currency","2016/11/09",8875.00
"Currency","2016/11/08",9062.00
"Currency","2016/11/07",9113.00
"Currency","2016/11/04",9138.00
"Currency","2016/11/03",9114.00
"Currency","2016/11/02",8885.00
"Currency","2016/11/01",9012.00
"Currency","2016/10/31",9048.00
"Currency","2016/10/28",9100.00
"Currency","2016/10/27",9012.00
"Currency","2016/10/26",9010.00
"Currency","2016/10/25",9038.00
"Currency","2016/10/24",9115.00
"Currency","2016/10/21",9062.00
"Currency","2016/10/20",8970.00
"Currency","2016/10/19",9038.00
"Currency","2016/10/18",9060.00
"Currency","2016/10/17",9046.00
"Currency","2016/10/14",9046.00
"Currency","2016/10/13",9065.00
"Currency","2016/10/12",9065.00
"Currency","2016/10/11",9065.00
"Currency","2016/10/10",9048.00
"Currency","2016/10/07",8950.00
"Currency","2016/10/06",9050.00
"Currency","2016/10/05",9000.00
"Currency","2016/10/04",9050.00
"Currency","2016/10/03",9050.00
"Currency","2016/10/01",9052.00
"Currency","2016/09/30",9052.00
"Currency","2016/09/29",9045.00
"Currency","2016/09/28",9050.00
"Currency","2016/09/27",9050.00
"Currency","2016/09/26",9054.00
"Currency","2016/09/24",9046.00
"Currency","2016/09/23",9046.00
"Currency","2016/09/22",8978.00
"Currency","2016/09/21",9050.00
"Currency","2016/09/20",9048.00
"Currency","2016/09/19",9000.00
"Currency","2016/09/17",9050.00
"Currency","2016/09/16",9050.00
"Currency","2016/09/15",8980.00
"Currency","2016/09/14",9048.00
"Currency","2016/09/13",9048.00
"Currency","2016/09/12",9080.00
"Currency","2016/09/10",9140.00
"Currency","2016/09/09",9140.00
"Currency","2016/09/08",9100.00
"Currency","2016/09/07",9001.00
"Currency","2016/09/06",8999.00
"Currency","2016/09/05",8905.00
"Currency","2016/09/03",8988.00
"Currency","2016/09/02",8988.00
"Currency","2016/09/01",8988.00
"Currency","2016/08/31",8988.00
"Currency","2016/08/30",9056.00
"Currency","2016/08/29",8988.00
"Currency","2016/08/26",8988.00
"Currency","2016/08/25",8975.00
"Currency","2016/08/24",8988.00
"Currency","2016/08/23",8988.00
"Currency","2016/08/22",8947.00
"Currency","2016/08/19",8948.00
"Currency","2016/08/18",8890.00
"Currency","2016/08/17",8900.00
"Currency","2016/08/16",8913.00
"Currency","2016/08/15",8988.00
"Currency","2016/08/12",8988.00
"Currency","2016/08/11",8900.00
"Currency","2016/08/10",8987.00
"Currency","2016/08/09",9122.00
"Currency","2016/08/08",8988.00
"Currency","2016/08/05",8989.00
"Currency","2016/08/04",8975.00
"Currency","2016/08/03",8970.00
"Currency","2016/08/02",8905.00
"Currency","2016/08/01",8970.00
"Currency","2016/07/29",8985.00
"Currency","2016/07/28",8970.00
"Currency","2016/07/27",8890.00
"Currency","2016/07/26",8922.00
"Currency","2016/07/25",8886.00
"Currency","2016/07/22",8888.00
"Currency","2016/07/21",8842.00
"Currency","2016/07/20",8918.00
"Currency","2016/07/19",8898.00
"Currency","2016/07/18",8816.00
"Currency","2016/07/15",8880.00
"Currency","2016/07/14",8885.00
"Currency","2016/07/13",8998.00
"Currency","2016/07/12",8855.00
"Currency","2016/07/11",8850.00
"Currency","2016/07/08",8903.00
"Currency","2016/07/07",8907.50
"Currency","2016/07/06",8808.00
"Currency","2016/07/05",8884.00
"Currency","2016/07/04",9010.80
"Currency","2016/07/01",9010.80
"Currency","2016/06/30",8885.00
"Currency","2016/06/29",9013.65
"Currency","2016/06/28",9013.65
"Currency","2016/06/27",9021.35
"Currency","2016/06/24",8349.95
"Currency","2016/06/23",8435.05
"Currency","2016/06/22",8416.85
"Currency","2016/06/21",7351.45
"Currency","2016/06/20",7354.95
"Currency","2016/06/17",7321.80
"Currency","2016/06/16",7349.95
"Currency","2016/06/15",7324.95
"Currency","2016/06/14",7334.95
"Currency","2016/06/13",7363.90
"Currency","2016/06/10",7353.75
"Currency","2016/06/09",7364.95
"Currency","2016/06/08",7354.95
"Currency","2016/06/07",7354.95
"Currency","2016/06/06",7352.45
"Currency","2016/06/03",7344.95
"Currency","2016/06/02",7344.95
"Currency","2016/06/01",7354.95
"Currency","2016/05/31",7358.85
"Currency","2016/05/30",7365.00
"Currency","2016/05/27",7349.95
"Currency","2016/05/26",7349.95
"Currency","2016/05/25",7352.45
"Currency","2016/05/24",7349.95
"Currency","2016/05/23",7349.95
"Currency","2016/05/20",7345.05
"Currency","2016/05/19",7299.95
"Currency","2016/05/18",7299.95
"Currency","2016/05/17",7299.95
"Currency","2016/05/16",7379.45
"Currency","2016/05/13",7342.45
"Currency","2016/05/12",7488.60
"Currency","2016/05/11",7448.60
"Currency","2016/05/10",7476.10
"Currency","2016/05/09",7452.45
"Currency","2016/05/06",7498.80
"Currency","2016/05/05",7547.85
"Currency","2016/05/04",7549.95
"Currency","2016/05/03",7526.25
"Currency","2016/05/02",7558.10
"Currency","2016/04/29",7549.95
"Currency","2016/04/28",7553.70
"Currency","2016/04/27",7554.95
"Currency","2016/04/26",7567.60
"Currency","2016/04/25",7577.45
"Currency","2016/04/23",7574.95
"Currency","2016/04/22",7574.95
"Currency","2016/04/21",7599.95
"Currency","2016/04/20",7599.95
"Currency","2016/04/19",7549.95
"Currency","2016/04/18",7589.95
"Currency","2016/04/15",7592.45
"Currency","2016/04/14",7589.95
"Currency","2016/04/13",7599.95
"Currency","2016/04/12",7587.45
"Currency","2016/04/11",7599.95
"Currency","2016/04/09",7599.95
"Currency","2016/04/08",7599.95
"Currency","2016/04/07",7599.95
"Currency","2016/04/06",7599.95
"Currency","2016/04/05",7602.45
"Currency","2016/04/04",7599.95
"Currency","2016/04/01",7609.95
"Currency","2016/03/31",7604.95
"Currency","2016/03/30",7569.95
"Currency","2016/03/29",7599.95
"Currency","2016/03/28",7604.95
"Currency","2016/03/25",7599.95
"Currency","2016/03/24",7602.45
"Currency","2016/03/23",7604.95
"Currency","2016/03/22",7599.95
"Currency","2016/03/21",7604.95
"Currency","2016/03/18",7649.95
"Currency","2016/03/17",7649.95
"Currency","2016/03/16",7652.45
"Currency","2016/03/15",7620.30
"Currency","2016/03/14",7649.95
"Currency","2016/03/13",7606.20
"Currency","2016/03/11",7629.35
"Currency","2016/03/10",7641.95
"Currency","2016/03/09",7644.95
"Currency","2016/03/08",7652.40
"Currency","2016/03/07",7635.60
"Currency","2016/03/06",7624.00
"Currency","2016/03/04",7642.45
"Currency","2016/03/03",7644.95
"Currency","2016/03/02",7652.45
"Currency","2016/03/01",7653.75
"Currency","2016/02/29",7649.95
"Currency","2016/02/28",7715.20
"Currency","2016/02/26",7649.95
"Currency","2016/02/25",7654.75
"Currency","2016/02/24",7622.05
"Currency","2016/02/23",7674.95
"Currency","2016/02/22",7685.75
"Currency","2016/02/19",7649.95
"Currency","2016/02/18",7680.35
"Currency","2016/02/17",7694.05
"Currency","2016/02/16",7679.95
"Currency","2016/02/15",7682.75
"Currency","2016/02/12",7699.95
"Currency","2016/02/11",7744.95
"Currency","2016/02/10",7749.95
"Currency","2016/02/09",7734.45
"Currency","2016/02/08",7774.95
"Currency","2016/02/05",7754.95
"Currency","2016/02/04",7704.95
"Currency","2016/02/03",7757.65
"Currency","2016/02/02",7728.75
"Currency","2016/02/01",7712.75
"Currency","2016/01/29",7726.75
"Currency","2016/01/28",7705.10
"Currency","2016/01/27",7697.95
"Currency","2016/01/26",7695.30
"Currency","2016/01/25",7709.20
"Currency","2016/01/22",7774.95
"Currency","2016/01/21",7844.40
"Currency","2016/01/20",7737.70
"Currency","2016/01/19",7696.25
"Currency","2016/01/18",7729.90
"Currency","2016/01/15",7725.65
"Currency","2016/01/14",7734.15
"Currency","2016/01/13",7701.20
"Currency","2016/01/12",7733.65
"Currency","2016/01/11",7754.85
"Currency","2016/01/08",7730.35
"Currency","2016/01/07",7687.75
"Currency","2016/01/06",7754.95
"Currency","2016/01/05",7734.85
"Currency","2016/01/04",7754.95
"Currency","2016/01/01",7695.30
"Currency","2015/12/31",7698.65
"Currency","2015/12/30",7749.95
"Currency","2015/12/29",7749.95
"Currency","2015/12/28",7765.70
"Currency","2015/12/25",7739.85
"Currency","2015/12/24",7739.85
"Currency","2015/12/23",7754.55
"Currency","2015/12/22",7749.95
"Currency","2015/12/21",7717.30
"Currency","2015/12/20",7696.70
"Currency","2015/12/18",7696.70
"Currency","2015/12/17",7749.05
"Currency","2015/12/16",7749.95
"Currency","2015/12/15",7810.60
"Currency","2015/12/14",7709.95
"Currency","2015/12/11",7699.95
"Currency","2015/12/10",7719.95
"Currency","2015/12/09",7683.05
"Currency","2015/12/08",7715.95
"Currency","2015/12/07",7723.30
"Currency","2015/12/06",7746.00
"Currency","2015/12/04",7746.00
"Currency","2015/12/03",7744.70
"Currency","2015/12/02",7743.30
"Currency","2015/12/01",7730.30
"Currency","2015/11/30",7024.95
"Currency","2015/11/28",7640.75
"Currency","2015/11/27",7650.00
"Currency","2015/11/26",7655.10
"Currency","2015/11/25",7626.05
"Currency","2015/11/24",7750.40
"Currency","2015/11/23",7706.90
"Currency","2015/11/20",7739.00
"Currency","2015/11/19",7720.10
"Currency","2015/11/18",7549.95
"Currency","2015/11/17",7755.35
"Currency","2015/11/16",7949.05
"Currency","2015/11/13",7962.45
"Currency","2015/11/12",7879.10
"Currency","2015/11/11",7728.20
"Currency","2015/11/10",7919.95
"Currency","2015/11/09",7837.40
"Currency","2015/11/08",7954.95
"Currency","2015/11/06",7954.95
"Currency","2015/11/05",7649.95
"Currency","2015/11/04",7944.95
"Currency","2015/11/03",7962.45
"Currency","2015/11/02",7752.00
"Currency","2015/11/01",7274.95
"Currency","2015/10/30",7274.95
"Currency","2015/10/29",7274.95
"Currency","2015/10/28",7279.95
"Currency","2015/10/27",7074.95
"Currency","2015/10/26",7274.95
"Currency","2015/10/25",7289.95
"Currency","2015/10/23",7289.95
"Currency","2015/10/22",7274.95
"Currency","2015/10/21",7502.45
"Currency","2015/10/20",7249.95
"Currency","2015/10/19",7491.00
"Currency","2015/10/18",7032.45
"Currency","2015/10/16",7032.45
"Currency","2015/10/15",7029.95
"Currency","2015/10/14",7498.50
"Currency","2015/10/13",7404.95
"Currency","2015/10/12",7488.45
"Currency","2015/10/09",7259.25
"Currency","2015/10/08",7444.95
"Currency","2015/10/07",7274.95
"Currency","2015/10/06",7274.95
"Currency","2015/10/05",7339.95
"Currency","2015/10/04",7434.95
"Currency","2015/10/02",7434.95
"Currency","2015/10/01",7262.45
"Currency","2015/09/30",7274.95
"Currency","2015/09/29",7254.95
"Currency","2015/09/28",7249.95
"Currency","2015/09/27",7432.45
"Currency","2015/09/26",7432.45
"Currency","2015/09/25",7432.45
"Currency","2015/09/24",7262.45
"Currency","2015/09/23",7274.95
"Currency","2015/09/22",7249.95
"Currency","2015/09/21",7262.45
"Currency","2015/09/20",7249.95
"Currency","2015/09/18",7249.95
"Currency","2015/09/17",7247.45
"Currency","2015/09/16",7469.95
"Currency","2015/09/15",7274.95
"Currency","2015/09/14",7249.95
"Currency","2015/09/13",7447.05
"Currency","2015/09/11",7447.05
"Currency","2015/09/10",7249.95
"Currency","2015/09/09",7242.40
"Currency","2015/09/08",7249.95
"Currency","2015/09/07",7299.95
"Currency","2015/09/06",7250.10
"Currency","2015/09/04",7250.10
"Currency","2015/09/03",7253.55
"Currency","2015/09/02",7254.60
"Currency","2015/09/01",7254.45
"Currency","2015/08/31",7251.45
"Currency","2015/08/30",7250.35
"Currency","2015/08/28",7250.35
"Currency","2015/08/27",7284.60
"Currency","2015/08/26",7248.75
"Currency","2015/08/25",7242.95
"Currency","2015/08/24",7246.65
"Currency","2015/08/21",7253.45
"Currency","2015/08/20",7254.15
"Currency","2015/08/19",7250.60
"Currency","2015/08/18",7249.60
"Currency","2015/08/17",7252.35
"Currency","2015/08/14",7427.45
"Currency","2015/08/13",7324.95
"Currency","2015/08/12",7344.95
"Currency","2015/08/11",7302.45
"Currency","2015/08/10",7299.95
"Currency","2015/08/07",7400.00
"Currency","2015/08/06",7410.00
"Currency","2015/08/05",7601.00
"Currency","2015/08/04",7534.00
"Currency","2015/08/03",7398.00
"Currency","2015/07/31",7400.00
"Currency","2015/07/30",7524.00
"Currency","2015/07/29",7534.00
"Currency","2015/07/28",7534.00
"Currency","2015/07/27",7534.00
"Currency","2015/07/24",7534.00
"Currency","2015/07/23",7410.00
"Currency","2015/07/22",7400.00
"Currency","2015/07/21",7485.00
"Currency","2015/07/20",7485.00
"Currency","2015/07/17",7330.00
"Currency","2015/07/16",7335.00
"Currency","2015/07/15",7200.00
"Currency","2015/07/14",7632.00
"Currency","2015/07/13",7555.00
"Currency","2015/07/10",7346.00
"Currency","2015/07/09",7346.00
"Currency","2015/07/08",7200.00
"Currency","2015/07/07",7205.00
"Currency","2015/07/06",7300.00
"Currency","2015/07/03",7550.00
"Currency","2015/07/02",7600.00
"Currency","2015/07/01",7552.00
"Currency","2015/06/30",7318.00
"Currency","2015/06/29",7300.00
"Currency","2015/06/26",7300.00
"Currency","2015/06/25",7318.00
"Currency","2015/06/24",7482.00
"Currency","2015/06/23",7482.00
"Currency","2015/06/22",7480.00
"Currency","2015/06/19",7302.00
"Currency","2015/06/18",7300.00
"Currency","2015/06/17",7300.00
"Currency","2015/06/16",7250.00
"Currency","2015/06/15",7250.00
"Currency","2015/06/12",7250.00
"Currency","2015/06/11",7300.00
