"Indicator","Time","Value (USD/ETB)"
"Currency","2016/10/18",22.30
"Currency","2016/10/17",22.28
"Currency","2016/10/17",22.28
"Currency","2016/10/14",22.16
"Currency","2016/10/14",22.16
"Currency","2016/10/13",22.01
"Currency","2016/10/13",22.01
"Currency","2016/10/12",22.25
"Currency","2016/10/12",22.25
"Currency","2016/10/11",22.19
"Currency","2016/10/11",22.19
"Currency","2016/10/10",22.20
"Currency","2016/10/10",22.20
"Currency","2016/10/07",22.22
"Currency","2016/10/07",22.22
"Currency","2016/10/06",22.28
"Currency","2016/10/06",22.28
"Currency","2016/10/05",22.17
"Currency","2016/10/05",22.17
"Currency","2016/10/04",22.21
"Currency","2016/10/04",22.21
"Currency","2016/10/03",22.25
"Currency","2016/10/03",22.25
"Currency","2016/09/30",22.25
"Currency","2016/09/30",22.25
"Currency","2016/09/29",22.26
"Currency","2016/09/29",22.26
"Currency","2016/09/28",22.17
"Currency","2016/09/28",22.17
"Currency","2016/09/27",22.25
"Currency","2016/09/27",22.25
"Currency","2016/09/26",22.12
"Currency","2016/09/26",22.12
"Currency","2016/09/24",22.01
"Currency","2016/09/24",22.01
"Currency","2016/09/23",22.26
"Currency","2016/09/23",22.26
"Currency","2016/09/22",22.13
"Currency","2016/09/22",22.13
"Currency","2016/09/21",22.14
"Currency","2016/09/21",22.14
"Currency","2016/09/20",22.15
"Currency","2016/09/20",22.15
"Currency","2016/09/19",22.12
"Currency","2016/09/19",22.12
"Currency","2016/09/17",21.90
"Currency","2016/09/17",21.90
"Currency","2016/09/16",22.20
"Currency","2016/09/16",22.20
"Currency","2016/09/15",22.09
"Currency","2016/09/15",22.09
"Currency","2016/09/14",22.11
"Currency","2016/09/14",22.11
"Currency","2016/09/13",22.12
"Currency","2016/09/13",22.12
"Currency","2016/09/12",22.14
"Currency","2016/09/12",22.14
"Currency","2016/09/10",21.90
"Currency","2016/09/10",21.90
"Currency","2016/09/09",22.15
"Currency","2016/09/09",22.15
"Currency","2016/09/08",22.15
"Currency","2016/09/08",22.15
"Currency","2016/09/07",22.09
"Currency","2016/09/07",22.09
"Currency","2016/09/06",22.11
"Currency","2016/09/06",22.11
"Currency","2016/09/05",21.91
"Currency","2016/09/05",21.91
"Currency","2016/09/03",21.97
"Currency","2016/09/03",21.97
"Currency","2016/09/02",21.97
"Currency","2016/09/02",21.97
"Currency","2016/09/01",21.97
"Currency","2016/09/01",21.97
"Currency","2016/08/31",21.97
"Currency","2016/08/31",21.97
"Currency","2016/08/30",21.96
"Currency","2016/08/30",21.96
"Currency","2016/08/29",21.96
"Currency","2016/08/29",21.96
"Currency","2016/08/26",21.90
"Currency","2016/08/26",21.90
"Currency","2016/08/25",21.91
"Currency","2016/08/25",21.91
"Currency","2016/08/24",22.08
"Currency","2016/08/24",22.08
"Currency","2016/08/23",22.09
"Currency","2016/08/23",22.09
"Currency","2016/08/22",22.11
"Currency","2016/08/22",22.11
"Currency","2016/08/19",22.11
"Currency","2016/08/19",22.11
"Currency","2016/08/18",22.10
"Currency","2016/08/18",22.10
"Currency","2016/08/17",22.06
"Currency","2016/08/17",22.06
"Currency","2016/08/16",22.08
"Currency","2016/08/16",22.08
"Currency","2016/08/15",22.10
"Currency","2016/08/15",22.10
"Currency","2016/08/12",22.11
"Currency","2016/08/12",22.11
"Currency","2016/08/11",22.13
"Currency","2016/08/11",22.13
"Currency","2016/08/10",22.07
"Currency","2016/08/10",22.07
"Currency","2016/08/09",22.05
"Currency","2016/08/09",22.05
"Currency","2016/08/08",22.07
"Currency","2016/08/08",22.07
"Currency","2016/08/05",22.10
"Currency","2016/08/05",22.10
"Currency","2016/08/04",22.11
"Currency","2016/08/04",22.11
"Currency","2016/08/03",22.10
"Currency","2016/08/03",22.10
"Currency","2016/08/02",22.10
"Currency","2016/08/02",22.10
"Currency","2016/08/01",22.09
"Currency","2016/08/01",22.09
"Currency","2016/07/29",22.10
"Currency","2016/07/29",22.10
"Currency","2016/07/28",22.02
"Currency","2016/07/28",22.02
"Currency","2016/07/27",22.05
"Currency","2016/07/27",22.05
"Currency","2016/07/26",22.03
"Currency","2016/07/26",22.03
"Currency","2016/07/25",22.06
"Currency","2016/07/25",22.06
"Currency","2016/07/22",22.06
"Currency","2016/07/22",22.06
"Currency","2016/07/21",21.86
"Currency","2016/07/21",21.86
"Currency","2016/07/20",22.05
"Currency","2016/07/20",22.05
"Currency","2016/07/19",22.07
"Currency","2016/07/19",22.07
"Currency","2016/07/18",21.90
"Currency","2016/07/18",21.90
"Currency","2016/07/15",22.00
"Currency","2016/07/15",22.00
"Currency","2016/07/14",22.03
"Currency","2016/07/14",22.03
"Currency","2016/07/13",22.07
"Currency","2016/07/13",22.07
"Currency","2016/07/12",21.90
"Currency","2016/07/12",21.90
"Currency","2016/07/11",22.09
"Currency","2016/07/11",22.09
"Currency","2016/07/08",21.92
"Currency","2016/07/08",21.92
"Currency","2016/07/07",21.92
"Currency","2016/07/07",21.92
"Currency","2016/07/06",21.98
"Currency","2016/07/06",21.98
"Currency","2016/07/05",21.91
"Currency","2016/07/05",21.91
"Currency","2016/07/04",21.91
"Currency","2016/07/04",21.91
"Currency","2016/07/01",21.90
"Currency","2016/07/01",21.90
"Currency","2016/06/30",22.05
"Currency","2016/06/30",22.05
"Currency","2016/06/29",21.88
"Currency","2016/06/29",21.88
"Currency","2016/06/28",21.89
"Currency","2016/06/28",21.89
"Currency","2016/06/27",21.77
"Currency","2016/06/27",21.77
"Currency","2016/06/24",21.77
"Currency","2016/06/24",21.77
"Currency","2016/06/23",21.77
"Currency","2016/06/23",21.77
"Currency","2016/06/22",21.76
"Currency","2016/06/22",21.76
"Currency","2016/06/21",21.79
"Currency","2016/06/21",21.79
"Currency","2016/06/20",21.75
"Currency","2016/06/20",21.75
"Currency","2016/06/17",21.75
"Currency","2016/06/17",21.75
"Currency","2016/06/16",21.81
"Currency","2016/06/16",21.81
"Currency","2016/06/15",21.75
"Currency","2016/06/15",21.75
"Currency","2016/06/14",21.72
"Currency","2016/06/14",21.72
"Currency","2016/06/13",21.81
"Currency","2016/06/13",21.81
"Currency","2016/06/10",21.73
"Currency","2016/06/10",21.73
"Currency","2016/06/09",22.00
"Currency","2016/06/09",22.00
"Currency","2016/06/08",21.72
"Currency","2016/06/08",21.72
"Currency","2016/06/07",21.90
"Currency","2016/06/07",21.90
"Currency","2016/06/06",21.72
"Currency","2016/06/06",21.72
"Currency","2016/06/03",21.71
"Currency","2016/06/03",21.71
"Currency","2016/06/02",21.71
"Currency","2016/06/02",21.71
"Currency","2016/06/01",21.71
"Currency","2016/06/01",21.71
"Currency","2016/05/31",21.70
"Currency","2016/05/31",21.70
"Currency","2016/05/30",21.70
"Currency","2016/05/30",21.70
"Currency","2016/05/27",21.70
"Currency","2016/05/27",21.70
"Currency","2016/05/26",21.69
"Currency","2016/05/26",21.69
"Currency","2016/05/25",21.69
"Currency","2016/05/25",21.69
"Currency","2016/05/24",21.79
"Currency","2016/05/24",21.79
"Currency","2016/05/23",21.68
"Currency","2016/05/23",21.68
"Currency","2016/05/20",21.68
"Currency","2016/05/20",21.68
"Currency","2016/05/19",21.65
"Currency","2016/05/19",21.65
"Currency","2016/05/18",21.65
"Currency","2016/05/18",21.65
"Currency","2016/05/17",21.66
"Currency","2016/05/17",21.66
"Currency","2016/05/16",21.67
"Currency","2016/05/16",21.67
"Currency","2016/05/13",21.66
"Currency","2016/05/13",21.66
"Currency","2016/05/12",21.66
"Currency","2016/05/12",21.66
"Currency","2016/05/11",21.55
"Currency","2016/05/11",21.55
"Currency","2016/05/10",21.55
"Currency","2016/05/10",21.55
"Currency","2016/05/09",21.55
"Currency","2016/05/09",21.55
"Currency","2016/05/06",21.55
"Currency","2016/05/06",21.55
"Currency","2016/05/05",21.55
"Currency","2016/05/05",21.55
"Currency","2016/05/04",21.55
"Currency","2016/05/04",21.55
"Currency","2016/05/03",21.55
"Currency","2016/05/03",21.55
"Currency","2016/05/02",21.55
"Currency","2016/05/02",21.55
"Currency","2016/04/29",21.55
"Currency","2016/04/29",21.55
"Currency","2016/04/28",21.55
"Currency","2016/04/28",21.55
"Currency","2016/04/27",21.55
"Currency","2016/04/27",21.55
"Currency","2016/04/26",21.55
"Currency","2016/04/26",21.55
"Currency","2016/04/25",21.55
"Currency","2016/04/25",21.55
"Currency","2016/04/23",21.55
"Currency","2016/04/23",21.55
"Currency","2016/04/22",21.55
"Currency","2016/04/22",21.55
"Currency","2016/04/21",21.55
"Currency","2016/04/21",21.55
"Currency","2016/04/20",21.55
"Currency","2016/04/20",21.55
"Currency","2016/04/19",21.55
"Currency","2016/04/19",21.55
"Currency","2016/04/18",21.55
"Currency","2016/04/18",21.55
"Currency","2016/04/15",21.53
"Currency","2016/04/15",21.53
"Currency","2016/04/14",21.53
"Currency","2016/04/14",21.53
"Currency","2016/04/13",21.50
"Currency","2016/04/13",21.50
"Currency","2016/04/12",21.50
"Currency","2016/04/12",21.50
"Currency","2016/04/11",21.50
"Currency","2016/04/11",21.50
"Currency","2016/04/08",21.50
"Currency","2016/04/08",21.50
"Currency","2016/04/07",21.50
"Currency","2016/04/07",21.50
"Currency","2016/04/06",21.47
"Currency","2016/04/06",21.47
"Currency","2016/04/05",21.47
"Currency","2016/04/05",21.47
"Currency","2016/04/04",21.47
"Currency","2016/04/04",21.47
"Currency","2016/04/01",21.47
"Currency","2016/04/01",21.47
"Currency","2016/03/31",21.47
"Currency","2016/03/31",21.47
"Currency","2016/03/30",21.46
"Currency","2016/03/30",21.46
"Currency","2016/03/29",21.45
"Currency","2016/03/29",21.45
"Currency","2016/03/28",21.45
"Currency","2016/03/28",21.45
"Currency","2016/03/25",21.44
"Currency","2016/03/25",21.44
"Currency","2016/03/24",21.44
"Currency","2016/03/24",21.44
"Currency","2016/03/23",21.44
"Currency","2016/03/23",21.44
"Currency","2016/03/22",21.34
"Currency","2016/03/22",21.34
"Currency","2016/03/21",21.34
"Currency","2016/03/21",21.34
"Currency","2016/03/18",21.34
"Currency","2016/03/18",21.34
"Currency","2016/03/17",21.34
"Currency","2016/03/17",21.34
"Currency","2016/03/16",21.34
"Currency","2016/03/16",21.34
"Currency","2016/03/15",21.34
"Currency","2016/03/15",21.34
"Currency","2016/03/14",21.34
"Currency","2016/03/14",21.34
"Currency","2016/03/13",21.34
"Currency","2016/03/13",21.34
"Currency","2016/03/11",21.34
"Currency","2016/03/11",21.34
"Currency","2016/03/10",21.34
"Currency","2016/03/10",21.34
"Currency","2016/03/09",21.34
"Currency","2016/03/09",21.34
"Currency","2016/03/08",21.34
"Currency","2016/03/08",21.34
"Currency","2016/03/07",21.34
"Currency","2016/03/07",21.34
"Currency","2016/03/06",21.34
"Currency","2016/03/06",21.34
"Currency","2016/03/04",21.34
"Currency","2016/03/04",21.34
"Currency","2016/03/03",21.34
"Currency","2016/03/03",21.34
"Currency","2016/03/02",21.34
"Currency","2016/03/02",21.34
"Currency","2016/03/01",21.34
"Currency","2016/03/01",21.34
"Currency","2016/02/29",21.34
"Currency","2016/02/29",21.34
"Currency","2016/02/28",21.32
"Currency","2016/02/28",21.32
"Currency","2016/02/26",21.32
"Currency","2016/02/26",21.32
"Currency","2016/02/25",21.32
"Currency","2016/02/25",21.32
"Currency","2016/02/24",21.32
"Currency","2016/02/24",21.32
"Currency","2016/02/23",21.32
"Currency","2016/02/23",21.32
"Currency","2016/02/22",21.27
"Currency","2016/02/22",21.27
"Currency","2016/02/19",21.27
"Currency","2016/02/19",21.27
"Currency","2016/02/18",21.27
"Currency","2016/02/18",21.27
"Currency","2016/02/17",21.27
"Currency","2016/02/17",21.27
"Currency","2016/02/16",21.27
"Currency","2016/02/16",21.27
"Currency","2016/02/15",21.27
"Currency","2016/02/15",21.27
"Currency","2016/02/12",21.27
"Currency","2016/02/12",21.27
"Currency","2016/02/11",21.27
"Currency","2016/02/11",21.27
"Currency","2016/02/10",21.27
"Currency","2016/02/10",21.27
"Currency","2016/02/09",21.27
"Currency","2016/02/09",21.27
"Currency","2016/02/08",21.27
"Currency","2016/02/08",21.27
"Currency","2016/02/05",21.27
"Currency","2016/02/05",21.27
"Currency","2016/02/04",21.27
"Currency","2016/02/04",21.27
"Currency","2016/02/03",21.27
"Currency","2016/02/03",21.27
"Currency","2016/02/02",21.27
"Currency","2016/02/02",21.27
"Currency","2016/02/01",21.26
"Currency","2016/02/01",21.26
"Currency","2016/01/29",21.26
"Currency","2016/01/29",21.26
"Currency","2016/01/28",21.25
"Currency","2016/01/28",21.25
"Currency","2016/01/27",21.25
"Currency","2016/01/27",21.25
"Currency","2016/01/26",21.25
"Currency","2016/01/26",21.25
"Currency","2016/01/25",21.24
"Currency","2016/01/25",21.24
"Currency","2016/01/22",21.24
"Currency","2016/01/22",21.24
"Currency","2016/01/21",21.24
"Currency","2016/01/21",21.24
"Currency","2016/01/20",21.23
"Currency","2016/01/20",21.23
"Currency","2016/01/19",21.23
"Currency","2016/01/19",21.23
"Currency","2016/01/18",21.23
"Currency","2016/01/18",21.23
"Currency","2016/01/15",21.22
"Currency","2016/01/15",21.22
"Currency","2016/01/14",21.22
"Currency","2016/01/14",21.22
"Currency","2016/01/13",21.21
"Currency","2016/01/13",21.21
"Currency","2016/01/12",21.21
"Currency","2016/01/12",21.21
"Currency","2016/01/11",21.21
"Currency","2016/01/11",21.21
"Currency","2016/01/10",21.20
"Currency","2016/01/10",21.20
"Currency","2016/01/08",21.20
"Currency","2016/01/08",21.20
"Currency","2016/01/07",21.20
"Currency","2016/01/07",21.20
"Currency","2016/01/06",21.20
"Currency","2016/01/06",21.20
"Currency","2016/01/05",21.20
"Currency","2016/01/05",21.20
"Currency","2016/01/04",21.19
"Currency","2016/01/04",21.19
"Currency","2016/01/01",21.18
"Currency","2016/01/01",21.18
"Currency","2015/12/31",21.18
"Currency","2015/12/31",21.18
"Currency","2015/12/30",21.18
"Currency","2015/12/30",21.18
"Currency","2015/12/29",21.18
"Currency","2015/12/29",21.18
"Currency","2015/12/28",21.17
"Currency","2015/12/28",21.17
"Currency","2015/12/25",21.16
"Currency","2015/12/25",21.16
"Currency","2015/12/24",21.16
"Currency","2015/12/24",21.16
"Currency","2015/12/23",21.16
"Currency","2015/12/23",21.16
"Currency","2015/12/22",21.16
"Currency","2015/12/22",21.16
"Currency","2015/12/21",21.16
"Currency","2015/12/21",21.16
"Currency","2015/12/18",21.09
"Currency","2015/12/18",21.09
"Currency","2015/12/17",21.15
"Currency","2015/12/17",21.15
"Currency","2015/12/16",21.25
"Currency","2015/12/16",21.25
"Currency","2015/12/15",20.54
"Currency","2015/12/15",20.54
"Currency","2015/12/14",21.03
"Currency","2015/12/14",21.03
"Currency","2015/12/11",21.26
"Currency","2015/12/11",21.26
"Currency","2015/12/10",21.02
"Currency","2015/12/10",21.02
"Currency","2015/12/09",20.64
"Currency","2015/12/09",20.64
"Currency","2015/12/08",21.13
"Currency","2015/12/08",21.13
"Currency","2015/12/07",20.95
"Currency","2015/12/07",20.95
"Currency","2015/12/06",21.09
"Currency","2015/12/06",21.09
"Currency","2015/12/04",20.74
"Currency","2015/12/04",20.74
"Currency","2015/12/03",20.84
"Currency","2015/12/03",20.84
"Currency","2015/12/02",20.91
"Currency","2015/12/02",20.91
"Currency","2015/12/01",20.92
"Currency","2015/12/01",20.92
"Currency","2015/11/30",20.95
"Currency","2015/11/30",20.95
"Currency","2015/11/28",21.09
"Currency","2015/11/28",21.09
"Currency","2015/11/27",21.08
"Currency","2015/11/27",21.08
"Currency","2015/11/26",21.09
"Currency","2015/11/26",21.09
"Currency","2015/11/25",20.86
"Currency","2015/11/25",20.86
"Currency","2015/11/24",21.08
"Currency","2015/11/24",21.08
"Currency","2015/11/23",20.71
"Currency","2015/11/23",20.71
"Currency","2015/11/20",21.02
"Currency","2015/11/20",21.02
"Currency","2015/11/19",20.91
"Currency","2015/11/19",20.91
"Currency","2015/11/18",21.01
"Currency","2015/11/18",21.01
"Currency","2015/11/17",21.16
"Currency","2015/11/17",21.16
"Currency","2015/11/16",21.10
"Currency","2015/11/16",21.10
"Currency","2015/11/13",21.15
"Currency","2015/11/13",21.15
"Currency","2015/11/12",21.15
"Currency","2015/11/12",21.15
"Currency","2015/11/11",21.04
"Currency","2015/11/11",21.04
"Currency","2015/11/10",21.05
"Currency","2015/11/10",21.05
"Currency","2015/11/09",21.12
"Currency","2015/11/09",21.12
"Currency","2015/11/08",21.03
"Currency","2015/11/08",21.03
"Currency","2015/11/06",21.12
"Currency","2015/11/06",21.12
"Currency","2015/11/05",21.13
"Currency","2015/11/05",21.13
"Currency","2015/11/04",21.16
"Currency","2015/11/04",21.16
"Currency","2015/11/03",21.16
"Currency","2015/11/03",21.16
"Currency","2015/11/02",21.16
"Currency","2015/11/02",21.16
"Currency","2015/11/01",21.01
"Currency","2015/11/01",21.01
"Currency","2015/10/30",21.16
"Currency","2015/10/30",21.16
"Currency","2015/10/29",21.15
"Currency","2015/10/29",21.15
"Currency","2015/10/28",21.09
"Currency","2015/10/28",21.09
"Currency","2015/10/27",21.11
"Currency","2015/10/27",21.11
"Currency","2015/10/26",21.13
"Currency","2015/10/26",21.13
"Currency","2015/10/25",20.99
"Currency","2015/10/25",20.99
"Currency","2015/10/23",21.08
"Currency","2015/10/23",21.08
"Currency","2015/10/22",21.12
"Currency","2015/10/22",21.12
"Currency","2015/10/21",21.13
"Currency","2015/10/21",21.13
"Currency","2015/10/20",21.09
"Currency","2015/10/20",21.09
"Currency","2015/10/19",21.08
"Currency","2015/10/19",21.08
"Currency","2015/10/18",20.97
"Currency","2015/10/18",20.97
"Currency","2015/10/16",20.97
"Currency","2015/10/16",20.97
"Currency","2015/10/15",21.08
"Currency","2015/10/15",21.08
"Currency","2015/10/14",21.08
"Currency","2015/10/14",21.08
"Currency","2015/10/13",21.07
"Currency","2015/10/13",21.07
"Currency","2015/10/12",20.95
"Currency","2015/10/12",20.95
"Currency","2015/10/09",21.05
"Currency","2015/10/09",21.05
"Currency","2015/10/08",21.05
"Currency","2015/10/08",21.05
"Currency","2015/10/07",20.96
"Currency","2015/10/07",20.96
"Currency","2015/10/06",20.98
"Currency","2015/10/06",20.98
"Currency","2015/10/05",20.93
"Currency","2015/10/05",20.93
"Currency","2015/10/04",20.93
"Currency","2015/10/04",20.93
"Currency","2015/10/02",20.93
"Currency","2015/10/02",20.93
"Currency","2015/10/01",20.93
