,currency,year,month,value
757,GMD,2008,02,22.218095238095238
758,GMD,2008,03,21.50904761904762
759,GMD,2008,04,19.51954545454545
760,GMD,2008,05,20.31636363636363
761,GMD,2008,06,20.85619047619048
762,GMD,2008,07,21.008260869565213
763,GMD,2008,08,21.486190476190476
764,GMD,2008,09,22.455454545454547
765,GMD,2008,10,23.835217391304354
766,GMD,2008,11,25.4955
767,GMD,2008,12,26.84695652173913
768,GMD,2009,01,26.41727272727273
769,GMD,2009,02,25.970499999999998
770,GMD,2009,03,26.38545454545455
771,GMD,2009,04,26.54909090909091
772,GMD,2009,05,26.49285714285714
773,GMD,2009,06,26.473636363636363
774,GMD,2009,07,26.61173913043478
775,GMD,2009,08,26.74523809523809
776,GMD,2009,09,26.695909090909083
777,GMD,2009,10,26.74999999999999
778,GMD,2009,11,26.885714285714283
779,GMD,2009,12,26.842173913043478
780,GMD,2010,01,26.492857142857144
781,GMD,2010,02,26.5435
782,GMD,2010,03,26.82608695652174
783,GMD,2010,04,26.595000000000002
784,GMD,2010,05,27.56904761904762
785,GMD,2010,06,29.246818181818174
786,GMD,2010,07,27.476363636363633
787,GMD,2010,08,28.405909090909095
788,GMD,2010,09,29.00863636363636
789,GMD,2010,10,27.961428571428574
790,GMD,2010,11,28.33181818181818
791,GMD,2010,12,28.450434782608696
792,GMD,2011,01,28.168095238095237
793,GMD,2011,02,28.260499999999997
794,GMD,2011,03,28.117826086956512
795,GMD,2011,04,27.93380952380952
796,GMD,2011,05,27.938181818181818
797,GMD,2011,06,28.142272727272726
798,GMD,2011,07,28.00190476190476
799,GMD,2011,08,28.419999999999998
800,GMD,2011,09,28.87272727272727
801,GMD,2011,10,28.759523809523802
802,GMD,2011,11,29.020909090909097
803,GMD,2011,12,29.02409090909089
804,GMD,2012,01,29.84272727272727
805,GMD,2012,02,30.50238095238095
806,GMD,2012,03,30.61590909090909
807,GMD,2012,04,29.696666666666662
808,GMD,2012,05,30.15739130434784
809,GMD,2012,06,30.918095238095237
810,GMD,2012,07,31.489090909090915
811,GMD,2012,08,31.881739130434777
812,GMD,2012,09,33.0815
813,GMD,2012,10,33.35956521739131
814,GMD,2012,11,30.46363636363636
815,GMD,2012,12,32.30761904761904
816,GMD,2013,01,33.67652173913043
817,GMD,2013,02,33.779999999999994
818,GMD,2013,03,33.642857142857146
819,GMD,2013,04,33.37318181818181
820,GMD,2013,05,33.58347826086956
821,GMD,2013,06,36.417500000000004
822,GMD,2013,07,33.12695652173913
823,GMD,2013,08,33.406363636363636
824,GMD,2013,09,32.60619047619049
825,GMD,2013,10,32.6608695652174
826,GMD,2013,11,38.057142857142864
827,GMD,2013,12,38.09409090909092
828,GMD,2014,01,38.09826086956523
829,GMD,2014,02,38.10550000000001
830,GMD,2014,03,38.10238095238097
831,GMD,2014,04,38.851818181818196
832,GMD,2014,05,39.629545454545465
833,GMD,2014,06,39.67238095238096
834,GMD,2014,07,39.640434782608715
835,GMD,2014,08,39.64428571428572
836,GMD,2014,09,39.63318181818182
837,GMD,2014,10,40.90478260869566
838,GMD,2014,11,43.09600000000001
839,GMD,2014,12,43.10652173913045
840,GMD,2015,01,43.09000000000001
841,GMD,2015,02,43.217
842,GMD,2015,03,43.08545454545456
843,GMD,2015,04,43.0609090909091
844,GMD,2015,05,43.02714285714287
845,GMD,2015,06,42.276818181818186
846,GMD,2015,07,39.288260869565235
847,GMD,2015,08,39.32863636363636
848,GMD,2015,09,39.215555555555554
849,GMD,2015,10,39.140399999999985
850,GMD,2015,11,39.297499999999985
851,GMD,2015,12,39.48160000000001
852,GMD,2016,01,39.38130434782609
853,GMD,2016,02,39.41136363636364
854,GMD,2016,03,40.55840000000001
855,GMD,2016,04,42.56739130434782
856,GMD,2016,05,42.67454545454546
857,GMD,2016,06,42.699545454545444
858,GMD,2016,07,42.78666666666667
859,GMD,2016,08,42.339130434782625
860,GMD,2016,09,42.59269230769232
861,GMD,2016,10,42.221818181818186
862,GMD,2016,11,41.76833333333334
863,GMD,2016,12,41.53391304347826
864,GMD,2017,01,43.34043478260869
865,GMD,2017,02,43.51380952380952
866,GMD,2017,03,43.824347826086964
867,GMD,2017,04,44.17949999999999
868,GMD,2017,05,44.83458333333334
869,GMD,2017,06,44.69080000000001
870,GMD,2017,07,44.94363636363636
871,GMD,2017,08,45.096923076923076
872,GMD,2017,09,44.7695652173913
873,GMD,2017,10,46.26039999999999
874,GMD,2017,11,47.03318181818181
875,GMD,2017,12,47.632380952380956
876,GMD,2018,01,47.667999999999985
877,GMD,2018,02,47.373928571428564
878,GMD,2018,03,47.20032258064517
879,GMD,2018,04,47.35600000000002
880,GMD,2018,05,47.28166666666667
881,GMD,2018,06,47.199999999999996
882,MWK,1992,10,4.211111111111111
883,MWK,1992,11,4.338095238095239
884,MWK,1992,12,4.326521739130434
885,MWK,1993,01,4.3776190476190475
886,MWK,1993,02,4.464
887,MWK,1993,03,4.451304347826087
888,MWK,1993,04,4.314999999999999
889,MWK,1993,05,4.301904761904763
890,MWK,1993,06,4.359090909090909
891,MWK,1993,07,4.442272727272728
892,MWK,1993,08,4.424545454545455
893,MWK,1993,09,4.355909090909092
894,MWK,1993,10,4.389047619047621
895,MWK,1993,11,4.455454545454544
896,MWK,1993,12,4.461304347826088
897,MWK,1994,01,4.495714285714286
898,MWK,1994,02,5.294
899,MWK,1994,03,6.8826086956521735
900,MWK,1994,04,6.940476190476189
901,MWK,1994,05,6.985454545454545
902,MWK,1994,06,7.195000000000001
903,MWK,1994,07,7.339999999999999
904,MWK,1994,08,7.5539130434782615
905,MWK,1994,09,9.020909090909091
906,MWK,1994,10,14.239047619047618
907,MWK,1994,11,16.368636363636362
908,MWK,1994,12,15.548181818181815
909,MWK,1995,01,15.40272727272727
910,MWK,1995,02,15.378999999999996
911,MWK,1995,03,15.330869565217393
912,MWK,1995,04,15.364
913,MWK,1995,05,15.31304347826087
914,MWK,1995,06,15.328636363636367
915,MWK,1995,07,15.337619047619052
916,MWK,1995,08,15.268260869565218
917,MWK,1995,09,15.24952380952381
918,MWK,1995,10,15.252272727272725
919,MWK,1995,11,15.295
920,MWK,1995,12,15.321428571428577
921,MWK,1996,01,15.31739130434783
922,MWK,1996,02,15.325238095238097
923,MWK,1996,03,15.29571428571429
924,MWK,1996,04,15.315454545454545
925,MWK,1996,05,15.30260869565218
926,MWK,1996,06,15.245000000000005
927,MWK,1996,07,15.248260869565218
928,MWK,1996,08,15.270909090909093
929,MWK,1996,09,15.254761904761903
930,MWK,1996,10,15.279130434782605
931,MWK,1996,11,15.26857142857143
932,MWK,1996,12,15.277272727272731
933,MWK,1997,01,15.30695652173913
934,MWK,1997,02,15.3205
935,MWK,1997,03,15.353333333333337
936,MWK,1997,04,15.328181818181822
937,MWK,1997,05,15.344999999999994
938,MWK,1997,06,15.29952380952381
939,MWK,1997,07,15.818695652173913
940,MWK,1997,08,17.27714285714285
941,MWK,1997,09,17.18727272727273
942,MWK,1997,10,17.463913043478257
943,MWK,1997,11,17.854999999999997
944,MWK,1997,12,19.046086956521737
945,MWK,1998,01,21.345909090909092
946,MWK,1998,02,22.191499999999998
947,MWK,1998,03,24.604545454545452
948,MWK,1998,04,25.462727272727264
949,MWK,1998,05,25.672857142857147
950,MWK,1998,06,25.99318181818182
951,MWK,1998,07,26.437391304347823
952,MWK,1998,08,31.571428571428577
953,MWK,1998,09,40.86090909090909
954,MWK,1998,10,42.62454545454546
955,MWK,1998,11,43.635238095238094
956,MWK,1998,12,44.80521739130436
957,MWK,1999,01,44.02857142857143
958,MWK,1999,02,43.8695
959,MWK,1999,03,44.013043478260876
960,MWK,1999,04,44.012272727272745
961,MWK,1999,05,43.657142857142844
962,MWK,1999,06,43.283181818181816
963,MWK,1999,07,43.160909090909094
964,MWK,1999,08,43.408181818181816
965,MWK,1999,09,43.61454545454546
966,MWK,1999,10,44.12571428571429
967,MWK,1999,11,45.81136363636363
968,MWK,1999,12,46.37304347826087
969,MWK,2000,01,46.335714285714275
970,MWK,2000,02,46.69095238095239
971,MWK,2000,03,46.96478260869566
972,MWK,2000,04,47.336000000000006
973,MWK,2000,05,49.410000000000004
974,MWK,2000,06,54.885454545454536
975,MWK,2000,07,56.53857142857142
976,MWK,2000,08,58.7095652173913
977,MWK,2000,09,67.43761904761907
978,MWK,2000,10,77.78954545454545
979,MWK,2000,11,80.51772727272727
980,MWK,2000,12,80.37380952380951
981,MWK,2001,01,80.31652173913044
982,MWK,2001,02,80.2375
983,MWK,2001,03,80.18590909090909
984,MWK,2001,04,79.43285714285715
985,MWK,2001,05,77.21304347826087
986,MWK,2001,06,75.11999999999998
987,MWK,2001,07,72.89045454545455
988,MWK,2001,08,69.39086956521737
989,MWK,2001,09,61.71999999999999
990,MWK,2001,10,61.91260869565218
991,MWK,2001,11,64.14227272727273
992,MWK,2001,12,66.97571428571428
993,MWK,2002,01,67.3013043478261
994,MWK,2002,02,71.2565
995,MWK,2002,03,73.43904761904766
996,MWK,2002,04,75.56272727272727
997,MWK,2002,05,75.52521739130434
998,MWK,2002,06,75.6505
999,MWK,2002,07,75.8686956521739
1000,MWK,2002,08,75.50727272727272
1001,MWK,2002,09,78.45809523809524
1002,MWK,2002,10,80.03434782608693
1003,MWK,2002,11,80.77714285714289
1004,MWK,2002,12,85.45136363636362
1005,MWK,2003,01,87.08130434782613
1006,MWK,2003,02,88.516
1007,MWK,2003,03,89.61809523809525
1008,MWK,2003,04,90.03681818181816
1009,MWK,2003,05,91.27636363636363
1010,MWK,2003,06,90.31142857142856
1011,MWK,2003,07,90.49956521739132
1012,MWK,2003,08,101.81952380952382
1013,MWK,2003,09,107.21909090909092
1014,MWK,2003,10,106.9508695652174
1015,MWK,2003,11,106.11500000000001
1016,MWK,2003,12,106.07869565217393
1017,MWK,2004,01,106.82272727272725
1018,MWK,2004,02,106.6875
1019,MWK,2004,03,107.57173913043479
1020,MWK,2004,04,108.49772727272726
1021,MWK,2004,05,108.8147619047619
1022,MWK,2004,06,108.71727272727271
1023,MWK,2004,07,108.39636363636365
1024,MWK,2004,08,108.52818181818184
1025,MWK,2004,09,108.61681818181815
1026,MWK,2004,10,108.8547619047619
1027,MWK,2004,11,108.4981818181818
1028,MWK,2004,12,108.1313043478261
1029,MWK,2005,01,108.37619047619049
1030,MWK,2005,02,108.08399999999999
1031,MWK,2005,03,109.83956521739128
1032,MWK,2005,04,111.10333333333334
1033,MWK,2005,05,114.80045454545457
1034,MWK,2005,06,122.12863636363637
1035,MWK,2005,07,123.40666666666664
1036,MWK,2005,08,123.21
1037,MWK,2005,09,123.69818181818182
1038,MWK,2005,10,123.71952380952382
1039,MWK,2005,11,123.52545454545456
1040,MWK,2005,12,123.94409090909095
1041,MWK,2006,01,124.7940909090909
1042,MWK,2006,02,131.53599999999997
1043,MWK,2006,03,133.11826086956523
1044,MWK,2006,04,135.7675
1045,MWK,2006,05,139.6226086956522
1046,MWK,2006,06,139.49636363636364
1047,MWK,2006,07,139.35809523809525
1048,MWK,2006,08,137.0878260869565
1049,MWK,2006,09,138.2652380952381
1050,MWK,2006,10,137.7631818181818
1051,MWK,2006,11,137.96681818181816
1052,MWK,2006,12,138.94809523809522
1053,MWK,2007,01,139.8813043478261
1054,MWK,2007,02,140.54199999999997
1055,MWK,2007,03,139.6740909090909
1056,MWK,2007,04,140.15333333333334
1057,MWK,2007,05,140.20913043478257
1058,MWK,2007,06,140.48904761904765
1059,MWK,2007,07,140.34136363636364
1060,MWK,2007,08,140.17043478260874
1061,MWK,2007,09,139.93900000000002
1062,MWK,2007,10,139.6117391304348
1063,MWK,2007,11,139.67272727272731
1064,MWK,2007,12,140.0347619047619
1065,MWK,2008,01,140.10434782608695
1066,MWK,2008,02,140.3842857142857
1067,MWK,2008,03,140.53142857142856
1068,MWK,2008,04,140.8068181818182
1069,MWK,2008,05,141.18318181818185
1070,MWK,2008,06,140.99428571428572
1071,MWK,2008,07,140.52391304347827
1072,MWK,2008,08,141.07619047619048
1073,MWK,2008,09,141.20090909090908
1074,MWK,2008,10,141.42869565217393
1075,MWK,2008,11,142.11750000000004
1076,MWK,2008,12,141.74999999999997
1077,MWK,2009,01,141.1031818181818
1078,MWK,2009,02,140.6355
1079,MWK,2009,03,140.19090909090912
1080,MWK,2009,04,141.2918181818182
1081,MWK,2009,05,141.38952380952384
1082,MWK,2009,06,141.3386363636364
1083,MWK,2009,07,140.7608695652174
1084,MWK,2009,08,140.8452380952381
1085,MWK,2009,09,140.52045454545456
1086,MWK,2009,10,140.72500000000002
1087,MWK,2009,11,141.7523809523809
1088,MWK,2009,12,144.20434782608697
1089,MWK,2010,01,145.5690476190476
1090,MWK,2010,02,149.647
1091,MWK,2010,03,150.57739130434786
1092,MWK,2010,04,150.45409090909092
1093,MWK,2010,05,151.01428571428573
1094,MWK,2010,06,151.535
1095,MWK,2010,07,151.595
1096,MWK,2010,08,151.58863636363637
1097,MWK,2010,09,151.81136363636364
1098,MWK,2010,10,151.62238095238095
1099,MWK,2010,11,151.96590909090912
1100,MWK,2010,12,151.69304347826085
1101,MWK,2011,01,151.35
1102,MWK,2011,02,152.221
1103,MWK,2011,03,151.7813043478261
1104,MWK,2011,04,151.792380952381
1105,MWK,2011,05,151.71499999999997
1106,MWK,2011,06,151.65818181818182
1107,MWK,2011,07,151.93952380952382
1108,MWK,2011,08,161.1008695652174
1109,MWK,2011,09,165.5577272727273
1110,MWK,2011,10,166.37999999999997
1111,MWK,2011,11,165.17636363636362
1112,MWK,2011,12,164.41272727272727
1113,MWK,2012,01,164.5977272727273
1114,MWK,2012,02,165.4747619047619
1115,MWK,2012,03,166.46045454545455
1116,MWK,2012,04,166.4595238095238
1117,MWK,2012,05,239.4491304347826
1118,MWK,2012,06,269.6885714285714
1119,MWK,2012,07,269.9627272727273
1120,MWK,2012,08,269.92
1121,MWK,2012,09,287.96850000000006
1122,MWK,2012,10,305.6121739130435
1123,MWK,2012,11,316.0445454545454
1124,MWK,2012,12,323.7980952380952
1125,MWK,2013,01,336.40173913043475
1126,MWK,2013,02,365.60450000000003
1127,MWK,2013,03,379.3095238095238
1128,MWK,2013,04,397.72727272727275
1129,MWK,2013,05,364.0217391304348
1130,MWK,2013,06,327.55
1131,MWK,2013,07,327.2608695652174
1132,MWK,2013,08,328.2063636363636
1133,MWK,2013,09,336.76190476190476
1134,MWK,2013,10,368.1304347826087
1135,MWK,2013,11,391.04761904761904
1136,MWK,2013,12,421.72727272727275
1137,MWK,2014,01,436.0652173913044
1138,MWK,2014,02,422.95
1139,MWK,2014,03,418.83523809523814
1140,MWK,2014,04,398.79727272727274
1141,MWK,2014,05,393.20454545454544
1142,MWK,2014,06,392.2652380952381
1143,MWK,2014,07,392.95652173913044
1144,MWK,2014,08,393.07142857142856
1145,MWK,2014,09,393.04545454545456
1146,MWK,2014,10,426.73043478260865
1147,MWK,2014,11,475.4995
1148,MWK,2014,12,478.3139130434783
1149,MWK,2015,01,457.89045454545453
1150,MWK,2015,02,441.85900000000004
1151,MWK,2015,03,437.0436363636365
1152,MWK,2015,04,440.4331818181818
1153,MWK,2015,05,440.5738095238096
1154,MWK,2015,06,437.6368181818183
1155,MWK,2015,07,454.0431999999999
1156,MWK,2015,08,536.7618181818182
1157,MWK,2015,09,560.3103703703704
1158,MWK,2015,10,552.5955999999999
1159,MWK,2015,11,579.4104166666667
1160,MWK,2015,12,633.4104
1161,MWK,2016,01,692.8392307692308
1162,MWK,2016,02,741.8272727272728
1163,MWK,2016,03,701.9512000000001
1164,MWK,2016,04,682.8076000000001
1165,MWK,2016,05,697.75
1166,MWK,2016,06,700.6191304347827
1167,MWK,2016,07,715.4495238095236
1168,MWK,2016,08,718.5134782608696
1169,MWK,2016,09,718.3361538461539
1170,MWK,2016,10,717.2036363636363
1171,MWK,2016,11,712.5970833333334
1172,MWK,2016,12,715.4778260869564
1173,MWK,2017,01,716.7408333333333
1174,MWK,2017,02,716.7157142857143
1175,MWK,2017,03,715.5773913043479
1176,MWK,2017,04,716.9031578947368
1177,MWK,2017,05,718.2728000000002
1178,MWK,2017,06,717.2483333333333
1179,MWK,2017,07,716.7323809523808
1180,MWK,2017,08,716.0980000000001
1181,MWK,2017,09,716.2221739130435
1182,MWK,2017,10,716.3513043478262
1183,MWK,2017,11,716.2304545454546
1184,MWK,2017,12,713.8535
1185,MWK,2018,01,713.95
1186,MWK,2018,02,713.9675
1187,MWK,2018,03,713.4272727272729
1188,MWK,2018,04,714.7414285714289
1189,MWK,2018,05,713.6878260869566
1190,MWK,2018,06,713.88
1191,YER,2005,07,179.48312500000003
1192,YER,2005,08,180.70304347826092
1193,YER,2005,09,180.69454545454542
1194,YER,2005,10,179.78904761904764
1195,YER,2005,11,180.01818181818186
1196,YER,2005,12,181.10227272727278
1197,YER,2006,01,194.11090909090908
1198,YER,2006,02,194.49000000000004
1199,YER,2006,03,193.1778260869565
1200,YER,2006,04,188.49199999999996
1201,YER,2006,05,188.4765217391304
1202,YER,2006,06,178.66181818181812
1203,YER,2006,07,175.86428571428564
1204,YER,2006,08,185.75304347826082
1205,YER,2006,09,179.83904761904756
1206,YER,2006,10,185.3054545454545
1207,YER,2006,11,190.04409090909087
1208,YER,2006,12,191.76333333333332
1209,YER,2007,01,189.39086956521737
1210,YER,2007,02,188.43949999999998
1211,YER,2007,03,190.05318181818183
1212,YER,2007,04,186.46190476190472
1213,YER,2007,05,191.0117391304348
1214,YER,2007,06,187.0357142857143
1215,YER,2007,07,194.8972727272728
1216,YER,2007,08,198.21739130434787
1217,YER,2007,09,198.2321052631579
1218,YER,2007,10,193.7717391304348
1219,YER,2007,11,198.16818181818186
1220,YER,2007,12,198.12666666666667
1221,YER,2008,01,198.1340909090909
1222,YER,2008,02,198.09761904761905
1223,YER,2008,03,198.4095238095238
1224,YER,2008,04,198.5863636363636
1225,YER,2008,05,198.84090909090912
1226,YER,2008,06,198.8190476190476
1227,YER,2008,07,198.7847826086957
1228,YER,2008,08,198.82761904761907
1229,YER,2008,09,198.52954545454548
1230,YER,2008,10,199.4934782608696
1231,YER,2008,11,199.7475
1232,YER,2008,12,199.5652173913044
1233,YER,2009,01,199.72545454545454
1234,YER,2009,02,199.7525
1235,YER,2009,03,199.73863636363637
1236,YER,2009,04,199.8022727272727
1237,YER,2009,05,199.74318181818174
1238,YER,2009,06,199.75307692307692
1239,YER,2009,07,199.94444444444449
1240,YER,2009,08,200.738
1241,YER,2009,09,201.13653846153846
1242,YER,2009,10,202.54615384615389
1243,YER,2009,11,203.5788461538462
1244,YER,2009,12,204.5251851851852
1245,YER,2010,01,205.07423076923078
1246,YER,2010,02,203.63041666666666
1247,YER,2010,03,205.2095833333333
1248,YER,2010,04,221.46869565217395
1249,YER,2010,05,224.628
1250,YER,2010,06,224.78307692307692
1251,YER,2010,07,226.89346153846162
1252,YER,2010,08,237.22777777777776
1253,YER,2010,09,217.12800000000004
1254,YER,2010,10,214.02038461538464
1255,YER,2010,11,213.32884615384611
1256,YER,2010,12,213.23333333333335
1257,YER,2011,01,213.238
1258,YER,2011,02,213.26041666666666
1259,YER,2011,03,213.2326923076923
1260,YER,2011,04,213.40000000000003
1261,YER,2011,05,213.41666666666663
1262,YER,2011,06,213.6888461538461
1263,YER,2011,07,214.25192307692302
1264,YER,2011,08,214.0066666666667
1265,YER,2011,09,214.37884615384615
1266,YER,2011,10,213.7096153846154
1267,YER,2011,11,214.27884615384616
1268,YER,2011,12,213.91846153846154
1269,YER,2012,01,214.0185185185185
1270,YER,2012,02,214.49
1271,YER,2012,03,214.53384615384618
1272,YER,2012,04,213.8388461538462
1273,YER,2012,05,213.75
1274,YER,2012,06,214.19600000000003
1275,YER,2012,07,214.27444444444447
1276,YER,2012,08,214.19814814814816
1277,YER,2012,09,214.23120000000003
1278,YER,2012,10,214.0388888888889
1279,YER,2012,11,213.98409090909092
1280,YER,2012,12,214.0952380952381
1281,YER,2013,01,214.10217391304354
1282,YER,2013,02,214.1875
1283,YER,2013,03,214.2928571428571
1284,YER,2013,04,214.44318181818187
1285,YER,2013,05,214.54782608695655
1286,YER,2013,06,214.53750000000008
1287,YER,2013,07,214.53260869565221
1288,YER,2013,08,214.64318181818183
1289,YER,2013,09,214.80952380952377
1290,YER,2013,10,214.78321428571425
1291,YER,2013,11,214.814
1292,YER,2013,12,214.79161290322583
1293,YER,2014,01,214.81766666666672
1294,YER,2014,02,214.8196428571429
1295,YER,2014,03,214.80096774193555
1296,YER,2014,04,214.7606666666667
1297,YER,2014,05,214.80966666666671
1298,YER,2014,06,214.80866666666665
1299,YER,2014,07,214.79366666666667
1300,YER,2014,08,214.82037037037043
1301,YER,2014,09,214.81739130434784
1302,YER,2014,10,214.823870967742
1303,YER,2014,11,214.8276923076923
1304,YER,2014,12,214.75956521739133
1305,YER,2015,01,214.77772727272725
1306,YER,2015,02,214.85049999999995
1307,YER,2015,03,214.8563636363636
1308,YER,2015,04,214.8090909090909
1309,YER,2015,05,214.77750000000006
1310,YER,2015,06,214.7681818181819
1311,YER,2015,07,214.82560000000004
1312,YER,2015,08,214.9842857142857
1313,YER,2015,09,215.08629629629638
1314,YER,2015,10,215.10479999999998
1315,YER,2015,11,215.05375
1316,YER,2015,12,215.11541666666673
1317,YER,2016,01,214.9991304347826
1318,YER,2016,02,214.9913636363637
1319,YER,2016,03,215.00240000000005
1320,YER,2016,04,247.0784
1321,YER,2016,05,249.6504545454546
1322,YER,2016,06,249.76227272727272
1323,YER,2016,07,250.05380952380952
1324,YER,2016,08,250.01173913043485
1325,YER,2016,09,250.0469230769231
1326,YER,2016,10,250.00818181818187
1327,YER,2016,11,249.8999999999999
1328,YER,2016,12,249.8991666666666
1329,YER,2017,01,249.88958333333326
1330,YER,2017,02,249.73499999999996
1331,YER,2017,03,249.82291666666654
1332,YER,2017,04,249.89611111111105
1333,YER,2017,05,249.9004347826087
1334,YER,2017,06,249.92839999999987
1335,YER,2017,07,249.8465217391304
1336,YER,2017,08,249.82086956521732
1337,YER,2017,09,249.90695652173903
1338,YER,2017,10,249.88173913043468
1339,YER,2017,11,249.78909090909093
1340,YER,2017,12,249.85500000000002
1341,YER,2018,01,249.88181818181818
1342,YER,2018,02,249.90749999999997
1343,YER,2018,03,249.87272727272722
1344,YER,2018,04,249.84761904761902
1345,YER,2018,05,249.87608695652165
1346,YER,2018,06,249.87166666666667
1347,AZN,2001,05,0.9099999999999999
1348,AZN,2001,06,0.9147619047619048
1349,AZN,2001,07,0.9200000000000004
1350,AZN,2001,08,0.9200000000000005
1351,AZN,2001,09,0.9205000000000002
1352,AZN,2001,10,0.9343478260869563
1353,AZN,2001,11,0.94
1354,AZN,2001,12,0.945238095238095
1355,AZN,2002,01,0.9469565217391301
1356,AZN,2002,02,0.9565000000000001
1357,AZN,2002,03,0.9576190476190479
1358,AZN,2002,04,0.959545454545455
1359,AZN,2002,05,0.9652173913043482
